,700014724,700014954,700015415,700015981,700016456,700021306c,700021824,700023066,700023113,700023509,700023578,700023634c,700023720c,700023788,700023872c,700023919c,700024086c,700024233,700024318,700024509,700024545c,700024752,700024998,700032222c,700032944,700033435,700034166,700037042c,700037090,700037357,700037453c,700037501c,700037539c,700037632,700037852,700037868c,700037916,700037967,700038053,700038158,700038386,700038414,700038594c,700038806c,700038870c,700095486,700097482,700097906c,700099512,700100540c,700100600,700101366,700101534,700101638,700102242c,700102356,700102432,700103477c,700103652c,700105372,700105517,700105580c,700105771,700106056,700106229c,700106836c,700107398c,700107566c,700108840c,700110419,700110812,700111026,700111296c,700112433,700114082,700114125,700116076,700116468,700116611c,700116730,700117000,700117031,700117184,700117537,700117828c,700117938,700117992,700119042c,700122108c,700122408,700123562,700161532,700161533,700161856,700163238,700163521,700163699,700163772,700163981,700164159c,700164339,700164354,700164417,700164686,700165052,700165224,700165311,700165407,700165455,700165634,700165778,700165986,700171066,700171114,700171441,700171573,700171648,700172068,700172132,700172279,700172393,700172461,700172555,700172621,700172726c,700173086,700173483,700175086
700163521,0.014927501596236202,0.015832597176766588,0.014641094008480095,0.014782578838878768,0.01672021042771389,0.014894640866503285,0.014303655799122137,0.015913818269276177,0.014868977873541515,0.015103438063819752,0.014246280188143445,0.016945243986028407,0.015478595153403588,0.014018083988859158,0.016901633206291768,0.014530993094012744,0.013421369618225537,0.013399447556157287,0.014432667373040798,0.01410967166645747,0.014315427443943946,0.015130769458496613,0.012690962467805284,0.015235845357921505,0.014193157107145945,0.014347009650529995,0.01465474266194508,0.015434862032111727,0.016560049810085437,0.01578028471219162,0.013759819465375875,0.015516113505536321,0.013276070830361369,0.015123903314376727,0.012895498176028579,0.014586421036326463,0.014904962198642794,0.016094209412779795,0.014177201344571289,0.014946823907433205,0.013303537981326134,0.013895561977878574,0.015803954528779515,0.01518870472993807,0.015515109955180238,0.014945314772659042,0.016688799731368067,0.013821545720537742,0.014477687041731803,0.013031878879977588,0.015081943644750068,0.014412204486772833,0.014611694927568518,0.014923879470498842,0.01487927193654409,0.014342090802609102,0.013796992075329513,0.014491457528258093,0.014727213542014785,0.014206147169954228,0.016657711321835675,0.014124071071152804,0.014231618585971193,0.013827056468704075,0.015342845880394732,0.01454226780723828,0.015059337018493678,0.015017458820480074,0.015039438070366883,0.014015950352229809,0.013780738012547528,0.013913521159150413,0.01674950763706011,0.014409203059062238,0.014466476135520283,0.014135546590989022,0.015653608872930793,0.01472953295543332,0.015011866856229674,0.015340036455501593,0.01381135940451668,0.015429263354333402,0.015287858425021521,0.013759671473040377,0.015636091186707845,0.013366322023848298,0.012454540702476202,0.014536292690631496,0.01392051548612586,0.01498616135463553,0.014520622821074783,0.014469016185654037,0.014312524934606006,0.01378893054746975,0.01514325531420473,0.007767603746435256,0.012767849150726842,0.014298621980032173,0.014589483309450146,0.014104806575564302,0.014853860707084518,0.015641676561661485,0.015253872731322848,0.012134955567263194,0.013734650542586869,0.011420495056545096,0.014762756773857907,0.015991869274308446,0.01498399602706286,0.014950158336067802,0.013841632535296472,0.015613962802873065,0.014463359067012845,0.014251987350788581,0.014501750139649489,0.013921654584691417,0.012520175826015388,0.011864390209281914,0.014028434194050107,0.01267024355674593,0.015858947769237536,0.013755115120281198,0.015888635590260755,0.01601382089521281,0.014375710526682543,0.015493915029430996,0.01562133365663134,0.016596778130186163
700163699,0.013576659721731374,0.014731654094357267,0.013893969242837787,0.014245558353305732,0.02110438741500269,0.014323780685579395,0.014166024374800511,0.01545355718031379,0.013859719670678764,0.017429163484635787,0.01376108443228616,0.015580700977900803,0.014426780787272239,0.013533150342080339,0.018563365522544267,0.013400589239950463,0.008769024519540286,0.013148004115581802,0.013712631931190534,0.013481837400898934,0.013401060382182374,0.014486894297709656,0.013913744887053102,0.017057651668891848,0.013267277548016912,0.013677247630520466,0.013535670048076298,0.014976077635692135,0.01621702259570658,0.014682773576396909,0.012708080202640812,0.014786062198447952,0.009598330429230664,0.014351308076074876,0.0019228240144742374,0.014065883388164637,0.015339989102153999,0.016468615071101807,0.013007737009146403,0.014229871931292408,0.012667412390264822,0.013963788364135869,0.015249557362981678,0.014896018498793639,0.014873642954813622,0.014737024865574978,0.01646688410923201,0.012927178496794872,0.013525088909166993,0.00785281402333623,0.015623863718660617,0.013081478268190182,0.013562137492141704,0.013677581769891018,0.014709308264760754,0.013570105762850724,0.01303003253064665,0.013954898940622469,0.013659708120808491,0.013245699108751044,0.016113488500310982,0.013523833371311567,0.013556771353919132,0.013208589835182073,0.014423516378486288,0.013627310357683874,0.014335628715679562,0.01444540892988472,0.014302044537370618,0.013447477721039746,0.012952785920931733,0.012903404831728348,0.016227540264290248,0.014041091479050645,0.013210052613462073,0.013422769972606068,0.014886062319883642,0.013719600219990295,0.014107643094086181,0.014317172303988917,0.013053290927379757,0.014497272837421983,0.015120632002878201,0.012863821939398045,0.015816984054859703,0.007317270558424103,0.013054614734231825,0.013759260669558857,0.014445610737810134,0.014595603196345577,0.014633788493798231,0.01319155529764372,0.013610147087463323,0.013063254594407232,0.014504008680657987,0.013729719119714328,0.0016506086664906038,0.013846273996713702,0.013828297667182,0.013602956701251976,0.01379145333067934,0.014987848065329115,0.014224324508322473,0.013048245015572063,0.013155049496134512,0.013159347997560173,0.013956119647231051,0.014877477387407034,0.01355360103847195,0.014421158905852742,0.013263043658491479,0.014598027813922257,0.013678404721228986,0.013526341894587216,0.013672937084045555,0.013297635888692632,0.006752136306107164,0.013332094597896676,0.013817828471958069,0.0146157259656502,0.014877665529833906,0.013653102284593885,0.014887750351626393,0.015123919549069878,0.013746220888636768,0.014460720662781692,0.015276426626629673,0.015920533726949293
700163772,0.01407798661404439,0.014227944909659129,0.013716599590991894,0.013395102368044219,0.016881965698653488,0.01342881856292408,0.013514600062725273,0.01515612107218828,0.013850703179457352,0.016231119115050086,0.012922142584599507,0.01602168453054359,0.014360153138511706,0.012816109616639882,0.01752283211305066,0.012881404005828361,0.013007708471395856,0.012437397865193005,0.013233397016238697,0.012865778068566902,0.013148730601722577,0.014102977955033772,0.013266962025664979,0.017334816489854254,0.012986987291023377,0.01296797956337264,0.01332268369508612,0.014452424830370247,0.015168078070179903,0.014126245084108244,0.012498377993591788,0.010288771506483914,0.012550532553403777,0.013340145997400717,0.012933894142030668,0.013280244772406212,0.01447467922906393,0.01530984584532986,0.012604041234952882,0.014089265648134015,0.012280979255619752,0.013610514662225546,0.014483771101738515,0.014595610721061924,0.013850357083163815,0.014826059432551364,0.015379843948430314,0.012114697671848725,0.01261361656946815,0.012040465713800734,0.013966261277309665,0.013010253021077672,0.012849448196150744,0.013918837736275875,0.013462251834329518,0.01300046987113787,0.012501239608034675,0.013313277683922178,0.013037955264389577,0.012970373696283474,0.014930891430216923,0.01286895758207821,0.013269350413554357,0.012513023407192998,0.014413275590662146,0.01296109415136907,0.013194282801342674,0.013156769201053168,0.014052605612168378,0.01336915174819701,0.011990412542189813,0.012220958843492478,0.015326084640360524,0.0105481651459011,0.012738805269711561,0.012985495931830017,0.014506397569392534,0.013564991481518181,0.01365231439582944,0.013545587989136526,0.012448576176759159,0.014121200601320587,0.014864555809839157,0.01219035453941931,0.01621171835891653,0.012488137109310541,0.012464949791199997,0.012838405775605426,0.01363850725493329,0.013637423651540314,0.01438267244486999,0.012828532901514316,0.012858141127025758,0.012832705298465929,0.013583259368177229,0.01463002448616671,0.013102842473262042,0.006275341087308713,0.01326536182358178,0.012892128192557544,0.011219850673792595,0.01495457911403808,0.013956795141743692,0.01245932508735471,0.012630560034258905,0.012295691254768166,0.013752863325799104,0.014194235157898532,0.013153522276498696,0.013268417257945385,0.012832248771428944,0.013778565319826882,0.013088002394339413,0.013062939411061958,0.01380100462456652,0.012546801271210925,0.012797149681894195,0.01254089235672928,0.012545221302445812,0.013825836701962376,0.01435478797320622,0.013018446146667265,0.014669144717338966,0.014886511798662154,0.013125198333539072,0.014238190312864833,0.014332357125456307,0.015255133574707624
700163981,0.01382170455111383,0.013710967198724026,0.013294976040116434,0.013438698625144647,0.01897283795207093,0.013752261967012427,0.013353569461965522,0.015121770348649036,0.01342762969512935,0.017585444512872098,0.013266430721698438,0.017143041519777334,0.014162932501848594,0.012612607276747114,0.016386795821996206,0.013106732366729778,0.012854834894399267,0.01293531405599831,0.013038427195103074,0.013012720062426288,0.013581867323089603,0.013711729075947634,0.013441687358063928,0.01700350401242644,0.012953403998294028,0.013221046542290922,0.01344217240349649,0.014111538282502042,0.014762611852671196,0.014035586371284223,0.012941697483752273,0.014234740591013487,0.012447748603828005,0.013731706110290074,0.012829669890194887,0.01379719417252472,0.014483834639920775,0.015573069586258583,0.012519428591641343,0.013674642206650293,0.01195692455935724,0.013194885565739783,0.014050419912723199,0.014562630115144654,0.014049550554235382,0.013864966655276333,0.014754580475301366,0.012066793091501079,0.012598013575044684,0.011956085125228824,0.01368632640435296,0.012666263283850872,0.01269553205311881,0.013651547191137545,0.013548099469412427,0.013300042638107497,0.012768477307385038,0.01318397250919024,0.0130070605405882,0.012874923457329053,0.014986179944773866,0.012742874028927422,0.012817165843625116,0.012378887539315982,0.013974954016399147,0.01270924334080266,0.01301783237232348,0.01337668734927542,0.01359726170708744,0.01274797659115765,0.01227018163996174,0.012538222758398346,0.014827970407768067,0.013218102186684583,0.012883513137602337,0.013039067859862082,0.013829102431412563,0.012857765102718209,0.013563153919454656,0.013070305195743972,0.01238106691877155,0.013941806240182446,0.01426211232430396,0.01211851823838828,0.014606997879866473,0.01213436462286649,0.012605284002093098,0.01317827431318662,0.013767839550066895,0.013592160987874143,0.014048831747651255,0.012811266907536019,0.012883092169496475,0.01221727282836327,0.013845977882155682,0.014668813855022365,0.012942409981074468,0.013092048541201844,0.0012632208421356377,0.0126567176217779,0.013298333938575036,0.014091848082033084,0.013682674841305328,0.01275361287925004,0.012785455635682846,0.012777874393377884,0.01314126184212433,0.013968376082686106,0.01330936626293847,0.013230828229753359,0.013021799587254386,0.013908695239702513,0.012931302861522564,0.013033660413190656,0.012836759767073892,0.012570927398804695,0.012593774810438848,0.012767394657693543,0.012779681620816089,0.013826113277663555,0.014149371963946045,0.012721911840659109,0.01441099637516052,0.014818281046555574,0.013117465121969108,0.013943412211352646,0.014413263195824495,0.015117605873450535
700164159c,0.014131618599703764,0.014504928924237761,0.01358841369595683,0.01377877082740401,0.01722256098942465,0.014145673684394884,0.013286986375490908,0.015123344771864777,0.013473624992150606,0.015432421508041916,0.0130778605745011,0.014404378031722329,0.014055728078803304,0.009888951290713082,0.017192946761429125,0.013158912459484659,0.013262109600240041,0.012612085745557331,0.01351635625299003,0.013210488976742636,0.01352091138072512,0.013978150798946185,0.013211526970429033,0.015656245456161608,0.013217999464561139,0.013362092786592287,0.013641440438872294,0.014270320627539914,0.014963024729090422,0.014565253375416233,0.012927996122550736,0.013781098773948926,0.012621829449539343,0.014070780187539095,0.013096145310927596,0.013686526571943886,0.014490631928481264,0.014890862137290286,0.012790045138971324,0.013604204233005937,0.011857085543117332,0.010792029698224428,0.014332617398931114,0.014924423024009795,0.014518397100181584,0.013984333084991073,0.015293361422873795,0.012416672193972661,0.012660508314622908,0.01200256831716535,0.01413222193104668,0.013101841158863215,0.012848428354174553,0.013763480099986253,0.013905887863020399,0.013543834361391015,0.01247575669815314,0.01321355449527671,0.013144758666551156,0.013581366430162565,0.015220189614179837,0.003046797610196415,0.013224158893321883,0.01240678423128922,0.013996670701522405,0.012979522267671881,0.013694071226780966,0.010835025642909973,0.013816251452154099,0.01305200762803628,0.012570937039496494,0.01270896422945844,0.0156749899184334,0.013137779184340068,0.012753621241498913,0.013231114982177303,0.01386184702106089,0.013348923241733545,0.013518330382382402,0.013819439560198817,0.012670699029371684,0.014330475861022355,0.014585921025166176,0.012443532190822568,0.014755609627503595,0.012517923351525002,0.012885326467377334,0.013546910785564371,0.014001714834803506,0.01382991975317404,0.014218845431433497,0.013104407367190962,0.012766552588809973,0.012210972293968527,0.013858099761959845,0.014731647908349837,0.013193623851472302,0.013189654830582513,0.013140682769283844,0.002756932793721248,0.013024534248744458,0.014626588430476196,0.014154244748635188,0.01304394883014015,0.013047976356020586,0.012659129295986208,0.013353304814060182,0.014433474504598464,0.013338235543878878,0.013607311104777246,0.013207997603259537,0.013775064145279348,0.013394051682569835,0.013152781715945942,0.013002385625822519,0.013029684664095879,0.012693682283338384,0.012792282893482365,0.012880577773499031,0.014041185626158161,0.014252116743370504,0.010039661536338888,0.014570213340891062,0.015044095688856361,0.013521434152339227,0.014378905107722016,0.014320640506432404,0.015215385818528637
700164339,0.013836944585284484,0.014291602785434511,0.012915218287230721,0.013383834444259973,0.01764333829156697,0.01371187115808788,0.013282177392257156,0.015017487321908442,0.013146098265217303,0.018861279123862245,0.01289926171987856,0.01982672365323661,0.013681216939657225,0.012823590428316855,0.018517305026583032,0.013206477530517869,0.012930025510789622,0.01270437370194463,0.012518483943654676,0.013211799837304089,0.013183255768941908,0.01311982329175859,0.013379038417599368,0.017646130853234406,0.012792316420366285,0.013129650546475326,0.013183495558326975,0.014065474167743224,0.014568501115698818,0.014411232509977051,0.012652568877434904,0.011755771539784111,0.01225734022029592,0.01382152117318898,0.012870934600628485,0.01335088890791804,0.014390692259899794,0.01441014832448425,0.012328982208794985,0.013810651061777797,0.01222962671798435,0.013191829164459672,0.013799192517927534,0.014031401034389856,0.013960501535782122,0.013724313684256077,0.014410766680074717,0.012490136829959286,0.012742217196153201,0.012660165053507214,0.013718452389704299,0.012725031831832871,0.012742490094848735,0.013619960146293537,0.013768969753095613,0.013102572826211774,0.012384886426973633,0.01282706695159871,0.013076097683377906,0.012841778891124684,0.014705994811539806,0.012514385613233104,0.013079246209274097,0.01252176686328831,0.014064359806156194,0.012838497699035445,0.01304755510289453,0.013559403355138831,0.013905180274912476,0.01266012033269668,0.012166991169575578,0.012671539165316893,0.015218418387009174,0.012014588448144304,0.012946680944051202,0.012758104816883371,0.01439311892070865,0.012773160434113688,0.013704186295576671,0.014000339832109982,0.01283824198186618,0.013947200203904638,0.014531461097585848,0.012528029048923901,0.013822933205063654,0.012514633813602,0.012681365875459698,0.012179034604082237,0.013507809257273708,0.013551954319788237,0.014352429456703137,0.012832369242980144,0.012855160663443579,0.012550298725929068,0.013716406803722282,0.014964151306493062,0.012909407273821508,0.011107209233628953,0.01329143124827276,0.012590834856034547,0.008590478122626413,0.014465774867780367,0.013706559140755257,0.012493271448416011,0.012848217136743879,0.012511188709502487,0.013363809582571887,0.014046189171966636,0.013574193510145178,0.013016263684098752,0.012792944627432093,0.013737308174992479,0.01294091532176176,0.012968919947790434,0.013140473031025788,0.010566200795392852,0.01280741645568754,0.012498181838275075,0.01303557416523095,0.013810594344239284,0.014423231764887134,0.01276504586121557,0.014602322239061969,0.014244760943204928,0.013152223841257008,0.013955573008868412,0.014475301200440537,0.015098470797577663
700164354,0.015130779035955501,0.015361891442420473,0.014648850906873416,0.014975893720698446,0.021077488710292695,0.015397493948140868,0.01498337522172042,0.016494476240119963,0.01470211230826349,0.020320115358524737,0.014267957390489909,0.018592115859909095,0.015398156031594789,0.014031419129683777,0.01951393872366012,0.014228208063869088,0.014530023535666448,0.014233851521316074,0.014498277130496846,0.014835673813556534,0.014763778027769785,0.015732386217739237,0.015123320823278028,0.020685442082227917,0.01436029536269398,0.014843145878197033,0.014650631407296768,0.01520651640418188,0.016323853630624535,0.015562190400846231,0.014103460209161391,0.015179693693425598,0.013849595768069378,0.015361283180295355,0.014066758972287183,0.014715169489547288,0.015871457590653407,0.015886314718483247,0.013780779786015041,0.015326248834008474,0.0135197400287862,0.014920749343310044,0.01562193711957375,0.015861350796337263,0.015626072560448498,0.016267841365608795,0.01642057280081933,0.014180938894886603,0.014096002462969423,0.014028809272174864,0.015584548882550715,0.014357096579119166,0.014257946548348825,0.01501213158253354,0.01498320665914527,0.014328501580401614,0.013972659866231623,0.014481514870113683,0.01440915046192793,0.014543667140799537,0.01625574753727008,0.014005994480220147,0.014862594851029313,0.014263020070174753,0.016158056347033333,0.014527490369199564,0.015300599060148069,0.015035170297875655,0.015103084554606794,0.014443509932714949,0.013641346027247607,0.013995580626176915,0.016598475745930787,0.014249588656989113,0.014056056245676567,0.01446904808620404,0.01611015278994039,0.014669480520435553,0.014921143249227156,0.014845898297316073,0.014065648026905455,0.015221168583946015,0.016314664384071195,0.013254837367016768,0.016853682382989704,0.013779872405003692,0.01446170507883258,0.014869793892170038,0.015345987870551211,0.01545203053098444,0.016218418082782442,0.01436505524601029,0.01410464414051513,0.01426496594767596,0.014656762266160256,0.015835516413904564,0.01401822040454361,0.014838372817573825,0.014158563996748457,0.014171628444479785,0.014526538738612309,0.0044248639247679205,0.015114771935551158,0.014415078185565134,0.014191928348244936,0.014047832909683599,0.014870653661721205,0.016067176835349858,0.014587128954299653,0.014666865122623473,0.014354266168155605,0.015211374738728339,0.014132198935283412,0.014483684736938876,0.014796137210516633,0.014132395686713253,0.014099556959020593,0.014101053319907462,0.013590604555197299,0.01498918521128007,0.01568553914724882,0.01424695540641005,0.016040522667626008,0.01565500151691893,0.014616014069730041,0.01535410100976232,0.015935733352559142,0.016531862949441496
700164417,0.014659209733186844,0.015718307395405934,0.014785478739959869,0.015049966658945115,0.019966931063373394,0.015395399104012041,0.014749003896556315,0.01648956496616638,0.014532925123273742,0.017455144861422734,0.014568408767594363,0.01838253439307628,0.015068860874932845,0.014584164848833094,0.020264464542834013,0.014525940090385325,0.014597609347791208,0.01428184541470685,0.014925311620334373,0.01440089530712284,0.014642628576392529,0.015028741814645457,0.01492491916720606,0.0174819500432426,0.014443513533160994,0.014611922744129632,0.011755302475356095,0.015428647387238512,0.01618634878299127,0.01553245355385828,0.014062675404581813,0.015397732019772197,0.013999505494414,0.01541746130283698,0.014093686957718366,0.014715995040031526,0.016090113966986085,0.015640998612623816,0.013858289883140765,0.013873398151187717,0.013585018704326941,0.015041757161707478,0.015372644417313766,0.013817395709841971,0.015517014474509394,0.015173429122415177,0.01647542477964249,0.013698324914134865,0.014145088032087572,0.013235179520775762,0.015118685736249592,0.013976950706157653,0.014171950011108702,0.0149959527344481,0.015255136150451355,0.014603767677971273,0.013951286571765652,0.014793757492310744,0.012367643071337657,0.014184830842171602,0.016401308034866204,0.0144091908351712,0.01415567073891622,0.01354502185518234,0.015011221006053902,0.014547464668898304,0.015174942983918213,0.015522916266509654,0.015457356560986886,0.014508457633728022,0.013823603861226998,0.014119830416742918,0.01690944920154,0.014842995057021082,0.0141154940738606,0.01142275294920083,0.01566278691068306,0.014494576518276615,0.015103249764086233,0.015219457887828114,0.01378367609976604,0.007204388336847286,0.015339084440735878,0.013864994551131172,0.014662715731912891,0.013799963452488944,0.014375363637748587,0.014703150044062703,0.015514847068252196,0.014949061556928852,0.015634660240859043,0.014000010230000708,0.014641343016721655,0.014063403520243023,0.01514135842022951,0.01632266111132789,0.014141329423267585,0.014645752003618024,0.014569794865802413,0.014516276191846192,0.014587174747438097,0.01601835738543889,0.006445677911178716,0.014254501439131522,0.014155419717557361,0.014173281789923557,0.014674606626547935,0.015737625962832336,0.014724844972433534,0.01476555464284898,0.014087452180643755,0.015398570367161643,0.014395619903381875,0.014797219504279343,0.01402410417736762,0.014248623542147376,0.013724417872477915,0.014014863710259375,0.014258052019764345,0.01505195079821766,0.01565218467597545,0.014616284619541784,0.015831871018061622,0.016008248373105223,0.014937400298092634,0.006409640932313469,0.015750793332203528,0.01699091484889475
700164686,0.013882760245319559,0.014409547990215273,0.01374159237520741,0.014138919899998782,0.01694614855917854,0.014402285572372222,0.01297865390586938,0.015429338210469672,0.013949096500962552,0.018641176246554446,0.01348209724245011,0.01681892137591422,0.014518657879944892,0.013377616599431527,0.01700702453947151,0.01333708680576294,0.013524655418326448,0.01306476819396504,0.013564920074460642,0.013264962305169173,0.01351634891227538,0.013815736972977433,0.0109673049660401,0.016163146948604823,0.013477216191919762,0.013740701887139226,0.013843690322858732,0.014457106493508632,0.015112910337108472,0.014935255589596848,0.012977758490473407,0.014335282286056277,0.012945230369297909,0.014507774137201786,0.013108346163147225,0.013651611361531911,0.015003074559608143,0.015050427923852224,0.013092098721142559,0.014040279765710503,0.012236625339531118,0.013415286098397719,0.014364977291464609,0.01456534570708955,0.015058332838899981,0.014197659204605277,0.01501248867948372,0.013005778427768214,0.01356433800673442,0.012491269315699828,0.014413999445451202,0.013251933313494668,0.013121296611402955,0.01404780908646476,0.013635016517001396,0.01351206909259337,0.012914082537049752,0.013441674130580693,0.013726782372722143,0.013261327090121485,0.015355384340358852,0.013516588911311925,0.013684100683562902,0.013130597531434987,0.014561020678593883,0.013678510415224924,0.013963650383326224,0.01409242326697098,0.014602541704509676,0.012770723993366186,0.012803341033375135,0.01311060504932693,0.015873783219467787,0.013658361119734834,0.013593862636584382,0.01367615732161965,0.014645048218091218,0.013290395414503015,0.014197198889421664,0.014471763381188187,0.012895476672058296,0.014658792718419317,0.014558501348163362,0.013225055230132118,0.015018610621369543,0.012635397719974066,0.0015317609966679594,0.013785889273815253,0.013168083806666316,0.013672608543681759,0.014077134966144884,0.01345882068572416,0.01363140031272934,0.012935469479053061,0.014452258202059773,0.013137226146438903,0.013156014549779896,0.013295059304634019,0.013729254285970592,0.013570824083991037,0.01350049322184962,0.015530030291717503,0.014446496288735216,0.0012735363809391802,0.012988043344934566,0.01056128294472965,0.013286425256004425,0.014978934309541678,0.014109708168271168,0.013783970692055936,0.013390324580022369,0.014571194243592772,0.013890750754206089,0.013290082450601511,0.013377002393794652,0.013288626444564154,0.013021465805698783,0.01095069747353086,0.013608601706374809,0.01184946520889684,0.015427781441994757,0.013258750447384098,0.0151169401346021,0.015154603769451512,0.01369351315532065,0.014605678942947455,0.014616298543360093,0.015562354405989522
700165052,0.01415002221581896,0.015133252711437615,0.014097057196453261,0.014900112313263481,0.015292965201278323,0.015124093420892784,0.013768739383923695,0.016019132701765908,0.014365177310242741,0.016678017490437184,0.014239902794861809,0.016609186748107442,0.01490383831681116,0.014037694446668945,0.015633469795689775,0.014029044140380215,0.01425035122341909,0.014188405101441636,0.014207163114862122,0.014317476770630173,0.011210970752109544,0.01424360719912685,0.0134882817363426,0.016465637488790968,0.013630405984588582,0.014358090228239985,0.014697948663048766,0.014802414339384444,0.015613615048815012,0.015439325550704592,0.010601504569858401,0.015077336821350434,0.013714020800914575,0.015096721804887586,0.013725434872316861,0.014613481949613611,0.015197943149073238,0.012316366855443343,0.013609931683138968,0.013872539099747925,0.012908325073109864,0.014203139800657972,0.014537847926126925,0.014504095428858697,0.015156452880787505,0.013828081974170514,0.014813714269359228,0.013221917916910575,0.013697735567515931,0.013223299615978805,0.014698568540983264,0.011299708835828218,0.013492044099024096,0.014733450961117247,0.014767772115561953,0.014231558516641594,0.009846634047284936,0.01403769338705609,0.01374770953452657,0.013398904121177196,0.01620673475765062,0.013984725683946445,0.014320373338625722,0.013463669893247389,0.014760965982671828,0.013486249850452652,0.014263588251836783,0.014677544483766044,0.014879595794751137,0.01317651815283748,0.01329019852246017,0.013296205180846609,0.016202557177020762,0.014375796017456513,0.013852510034976402,0.014064495128651414,0.015160608167518172,0.01350505086391163,0.014823712831976777,0.01488920793344022,0.003331389875975346,0.015246344137853272,0.014937982610728514,0.01360924164217917,0.0149330890863584,0.013246047143916945,0.013518265457382833,0.014505339719657914,0.014699071833714062,0.014406316095563225,0.014938210334430466,0.013946105122019041,0.013541986019458743,0.013499230700527162,0.011588565354418679,0.015382220490839128,0.013744325257545962,0.01391602770633149,0.014232977707262015,0.014055371016723781,0.014336310146532407,0.015767580472164904,0.01486822766476674,0.013442198731317275,0.003174396816023538,0.01384738839946885,0.013562240462445575,0.015490620253656648,0.014326444489351723,0.01461657270560465,0.013924276462918592,0.01501061576256328,0.014133366364954813,0.013950866847861124,0.013623351257944179,0.013926400321013058,0.013457088438746627,0.01364941396251114,0.01406629212913071,0.014784108421604608,0.015399228281240445,0.013978558087724193,0.0155107252198095,0.014992285935811157,0.014193442763680826,0.01516412840229674,0.015058266807028842,0.0158660247195199
700165224,0.01388100241146884,0.014253251268945869,0.013235801668333083,0.013442299336196043,0.018194139029391387,0.014014019947957689,0.01309754134011674,0.014540507639841665,0.013272940212626205,0.018603982003204674,0.01327746756251139,0.019541890116940765,0.013790756647128087,0.013122576546001605,0.017987249088831512,0.013269626628360735,0.013308391869697159,0.012541269573922311,0.013355792909899059,0.012847057912616604,0.01330260111560376,0.013086979059035105,0.01120838790597002,0.018356122733679796,0.013386181174986713,0.01347931982534809,0.013627886568907102,0.014542125066436073,0.014573086431993171,0.014509282019399758,0.012783847420419873,0.013835996660604342,0.012690819355217155,0.014071264638587027,0.013083236244959598,0.013384976214488269,0.014776694102949205,0.013755294545681125,0.012850304671320076,0.013708881421839465,0.011967951025374457,0.013336951823000296,0.013924484738103746,0.014107271667805336,0.014465631934664545,0.013437793006268664,0.014538203263489988,0.012703781656767008,0.01307867255496145,0.011994156652906119,0.014005608213374736,0.013030264605919722,0.012755896896791907,0.013279164902205,0.013354912233351734,0.013375092434636204,0.012741635346402085,0.013113183234272184,0.013354129477178713,0.012960991584623853,0.015096523180679207,0.012876322432983336,0.013106224006582526,0.01254466354742922,0.014147897213067605,0.013596920349663363,0.013579533229525766,0.013966396468048382,0.014197750408946044,0.012152055624760771,0.01231325545659718,0.012901324616287898,0.015197142713539015,0.013473584161891079,0.012873390501738207,0.013230214555927992,0.014416283339229187,0.013014356261079073,0.013894973259057615,0.013772371042219102,0.012920198322823144,0.014361664582783047,0.014498789482013602,0.012414536554594196,0.014648068081042374,0.012647324138764987,0.010452624044420385,0.013479904911618424,0.012361570053677917,0.013729165037454886,0.0133926201882359,0.013098878927400614,0.013252733871510512,0.012528844688903171,0.014041838836397433,0.01218299922697091,0.013052387111958164,0.012982572395735224,0.013545810411653562,0.01297823399089399,0.013279297916495411,0.014875950318246414,0.014123825285463574,0.010362136225589144,0.013144225893535463,0.0009279221513551531,0.012940537372293667,0.014535633256645754,0.013430225883700629,0.013522327684321623,0.012900780862873587,0.013849692866471223,0.013022760798764684,0.012521937730942258,0.012377296058800521,0.01288431446090512,0.012805114682821101,0.009667693551897843,0.013445982276296932,0.01094311852046815,0.014812881065264797,0.013139032330298112,0.014904074906679846,0.014673558368388998,0.013481648889123258,0.014426242819850308,0.0143471319071349,0.01538451996833432
