,SRR9224065,SRR9224066,SRR9224067,SRR9224069,SRR9224070,SRR9224071,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224021,SRR9224024,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224172,SRR9224135,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224294,SRR9224293,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224164,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224162,SRR9224168,SRR9224169,SRR9224113,SRR9224114,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224250,SRR9224249,SRR9224256,SRR9224255,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224473,SRR9224470,SRR9224471
SRR9224111,0.001870241274033118,0.0012720106702309058,0.0020255323043039445,0.0021491026761116245,0.0022805967003649247,0.001872216917418003,0.002040226153014793,0.0018523375303619416,0.0014368835437030603,0.0015368678169669957,0.0017777367227454475,0.0017563408467741145,0.0020088873937814866,0.0018154680802178668,0.0018473358314633076,0.002218850918613343,0.001974478899806577,0.0019017983950332296,0.0021087641351096296,0.002036885408853511,0.0023359842661958706,0.0021777987058351797,0.002304995457970592,0.0017075691125391437,0.0023469707773861514,0.0021899355883153488,0.001979773421422236,0.0018520694673429016,0.002333374758989889,0.001649788079338216,0.0023403358523845785,0.0019616461880318024,0.0022170640319820463,0.0025282290583608247,0.0024734445699420332,0.0021695471085045885,0.0016955200116355745,0.0018506295408250403,0.0018388143955135536,0.0019963402084318305,0.0014686627459485056,0.001640096275600684,0.0016426184476190562,0.0014163450760684238,0.0018121287410156205,0.001338742952008881,0.001628712671234943,0.0012769331284504934,0.0013955315739312595,0.0013494910455425202,0.0013165943327362324,0.0016300692086887493,0.0015656733751658759,0.001555750670243427,0.0019144165558785257,0.002136411154353331,0.0018522101908189895,0.0013031651755181838,0.0011576270175430773,0.0012706996749146454,0.001708625703392966,0.0018329965253653224,0.0014406239938338915,0.001269384357073273,0.001178723099418063,0.0011575921943965792,0.0011779390821677555
SRR9224112,0.0019433919553399719,0.0016341890469593239,0.001924281617164887,0.002037144830197388,0.0020789022899437935,0.0018757512986606263,0.001873118278924517,0.0017751696834904722,0.0016944304200995114,0.0017266648009802326,0.001808559955331729,0.001825132818886054,0.001995095433177186,0.0017433946590266374,0.0018879618350883468,0.0020800432370051956,0.0018774904856662296,0.0017487570978046798,0.002010145783116521,0.0019239155313385207,0.0020972251616753704,0.0020347732939877588,0.0020518038477170034,0.0019483254779303818,0.002112183264182055,0.001992884644396037,0.0018212629947007054,0.0018490576104660433,0.0021218892661028013,0.0018497184350457223,0.0020525359132499824,0.0018564272963303098,0.0019988311037586835,0.0022169144008776292,0.0023932262435617875,0.00196691781614344,0.001688714274921013,0.0017628066029772276,0.0017964682019944048,0.0018544803552976257,0.0016916355877144183,0.0017520371989476746,0.0016612609210649482,0.0016762844528693357,0.0019502483409380505,0.0016205617987709645,0.0016768537913464502,0.0015894136331293669,0.001655542579790624,0.0016382231165266547,0.0015881523190652289,0.0015888483818225097,0.0018488661958979686,0.0018002405594885987,0.0019393609806942385,0.0019573916106663484,0.0018059245045549447,0.0015740542556858263,0.001512534837249797,0.001573219426960014,0.0018634493632951061,0.0017517458012857692,0.0017195042683741926,0.0015780576797047973,0.0015421755353905368,0.0015143037903785567,0.0015018483913557205
SRR9224118,0.001846861113203566,0.00173140796261203,0.001922958815008878,0.0020394480776001335,0.0021521497417216137,0.0017904242055848856,0.0019352505089654437,0.0017751332591057578,0.0015501123398762961,0.0015761606800897426,0.0017816357523325478,0.0017930520479419933,0.0019873878406913006,0.001752350484119024,0.001823374246959427,0.002097620798049917,0.001881488581673237,0.0017954159276248375,0.0020580630363162336,0.001972714760814551,0.0022317988015824733,0.0020895299784936074,0.0021644962526017305,0.0020209785654431442,0.0022295445269864766,0.0020820236267234307,0.0018802289648388126,0.0018241410470226395,0.0022105863546874305,0.0018462578039769942,0.0021916976809813393,0.0018775087518104116,0.002100798633161617,0.0023812533943369392,0.0024373577810889225,0.0020691052888063017,0.0016699779824513828,0.0017849773166924352,0.0018144893385220913,0.0019170527123468636,0.0016114260530676115,0.0017095350522111326,0.0016587047511255168,0.0016926210880871856,0.0019873445477554975,0.001567639680756583,0.0016386880784133196,0.001569320790528649,0.001620563466819432,0.0015103492188513396,0.0014508107718436774,0.0017466309026526869,0.001807818119545097,0.0017858842441665706,0.001923724668577361,0.0020477059554555666,0.0018241831012450783,0.0014283526347101678,0.0014867597196873065,0.001541561452776956,0.0018508010586878378,0.0017563405846797893,0.0016959025523992082,0.001503789023645506,0.001504196113894842,0.0015137598698588056,0.001358751382235851
SRR9224119,0.001856220822948957,0.0015974633678835582,0.0019264757743603191,0.0020540988451060675,0.002144085825473247,0.0018100166843316513,0.001927655058246574,0.0017715556268576127,0.0015775564869972315,0.001597108853625941,0.0017739724919059675,0.0018046728358347879,0.0019776941821312045,0.0017439964988585806,0.0018446413540273196,0.002105311362307054,0.0018843102216323253,0.0018004321170038767,0.002046562518700235,0.001976950156454114,0.002209002021139033,0.0020970942404511914,0.002159173439931437,0.0019352738200291877,0.0022327228463196506,0.0020745979990101386,0.001885891306377988,0.001836967876136872,0.002219935201325441,0.0018174284392585315,0.0021805969127558153,0.0018744708375455325,0.0020921174351317953,0.002362066536799416,0.0024920365107512425,0.002067765904290211,0.0016767362628786352,0.0017889110260492344,0.0018148795956496823,0.0019130342881545468,0.0016256300000270748,0.0017030846886774132,0.0016507392853502172,0.001652033264968538,0.0019437282929714887,0.0015730851825576891,0.0016394320283950163,0.0015347050385032905,0.0015957045787542055,0.0015105200493922286,0.0014865841228582134,0.0017616358833624096,0.001856953291664853,0.0016383295148610251,0.0019398628710875355,0.002037211025368447,0.0018104829402499295,0.0014537110701223024,0.0014649561166571218,0.0015217311506044993,0.0018399117093046923,0.0017602710419224181,0.0016695221782534768,0.0014995088251685048,0.0014690888424993848,0.001468620230476456,0.0013775002306157778
SRR9224251,0.0020764408056954255,0.0018774621043161624,0.0018707295557124485,0.001970009328322015,0.0019504115616836286,0.0018975485991971984,0.0017779642143591822,0.0017777695767545322,0.001966191169230969,0.001954896083700766,0.001893062364382325,0.0019434075616022628,0.002010072396167317,0.001712923956519986,0.001995263618460602,0.0019980556214495796,0.0018320729755801942,0.0016513361476709497,0.001915454859623866,0.0018764426177094225,0.0019234318218454456,0.0019098822274995707,0.0018582097066801918,0.0020868674905974104,0.0019181756989679517,0.0018331946864156054,0.0017335955195704833,0.001863140967385727,0.0019578845873017424,0.001967460272203542,0.0018515134554886407,0.0017972612824123109,0.0018224131523696275,0.0019499217365497848,0.002297716367699229,0.0018339245542617622,0.0017170179523183368,0.0016885270965279048,0.0017646303087420405,0.001750120836046912,0.001888564420706076,0.001895291914444645,0.0017239498176756796,0.001922214087030853,0.00205787536917736,0.001906261706475038,0.0017615462627219467,0.0018781023506386477,0.001905293301207651,0.0018981298930337421,0.0018562886870811409,0.001926243974251549,0.002020090760466699,0.0019650010247723535,0.0016079637358112023,0.0017965781120041192,0.001795750529691544,0.0018354853096315203,0.0018290547695535115,0.0018233820054011118,0.0019514284528324708,0.0016973098698391956,0.0019196566729335718,0.0019099992359676624,0.0018507983104329205,0.001868470768840018,0.0018418638464535128
SRR9224250,0.002123492517056858,0.002118356947225846,0.0017289904348882685,0.0017763953622364267,0.0016795828288295545,0.0018927582379303037,0.0015387627065433166,0.001673549301557514,0.0022155437629053604,0.00219354494992825,0.0019090203252529788,0.00191916504573535,0.00190748180224149,0.0015670267132172004,0.0020172247132486717,0.0018044615298948342,0.0016618179645939148,0.0014195259658737428,0.0017191128583274404,0.0016666178509350345,0.0015968601890235306,0.0016581556388144674,0.0015205997627749067,0.0022371533156191684,0.001582249784883249,0.0015505013302302565,0.0015154495925305037,0.0018178330332591208,0.0016516742224454036,0.002067858959033129,0.0015041908951480417,0.0016219845899215434,0.0015185767970312095,0.0015489582001398574,0.0020530638633900014,0.001540612834974883,0.0016633325702628515,0.0015296416432058644,0.001627406669740275,0.0015109189312011565,0.0020427559297421247,0.0019604597299350433,0.0016728656080809978,0.0021228099907858265,0.0021217187990398762,0.002151795984724136,0.0017302349148037679,0.0021523819513739563,0.0021325551872236493,0.002182482374637801,0.002139690940895939,0.0020016281536748867,0.0021871898223247833,0.002114917813512647,0.0018487833520425254,0.0014022152279197701,0.0016744381914025276,0.002119172294100807,0.002133019114429889,0.002063767679110862,0.0020000687841035297,0.0015505727607378595,0.0021334328648040936,0.002240030575848694,0.002176330601106748,0.002170609751800258,0.002265456677745561
SRR9224249,0.0019779162408149497,0.0017990337699745015,0.0017403224541569678,0.0018184108413815125,0.0017921141635446596,0.0018321717501432243,0.0016230908194793743,0.0016575671514026738,0.0019055881487092718,0.0019289786325083942,0.0017887954946974123,0.0018208888793256135,0.0018855820317825068,0.0015777169551213016,0.0018993676617090568,0.001846967898650807,0.0016915188039847468,0.0015027851723082358,0.0017565697253241726,0.0017217516520397034,0.0017385564429062811,0.0017380489735352575,0.0016703689676722151,0.002025318675291609,0.0017338925761089818,0.0016684406919027929,0.00157718686299674,0.0017487840778618033,0.0017814792456967638,0.0018883220970554494,0.0016639690847188536,0.001653667600181179,0.0016457172741377053,0.0017385878961175556,0.0021178437971271506,0.0016481232623454345,0.0016108591519048464,0.0015598236000823307,0.001633917797336627,0.0015826963239624632,0.0018054203804409477,0.0018116725507229315,0.0016048214148543054,0.001831775941977232,0.001963448985674407,0.0018411237269463363,0.0016521320141438794,0.0018208404901473442,0.0018406991047045624,0.001823159596014237,0.0018278196607395053,0.001824911846849724,0.0019396379646197377,0.0018624802349575665,0.0018248740970528774,0.0016505590088935443,0.001428554485379236,0.0017997615541956735,0.0017598084521987295,0.001746102789203761,0.0018607362752745204,0.0015735498743917522,0.001840263742178623,0.001853212485383949,0.0017907755521904137,0.0017721049976305047,0.0018444540854313624
SRR9224256,0.001858240852565421,0.0012522052047730756,0.002021529181982818,0.002149418760936463,0.0022894849770109097,0.0018609996514236257,0.00203858174066006,0.0018186697293576613,0.0014010040553792433,0.0014837301472245888,0.0017339106241547732,0.001719970512378914,0.0019756904980386706,0.0018211131009828981,0.0018310520574152166,0.002206582452662176,0.001960966925981333,0.0018951741005162853,0.0021000056030510733,0.0020315757049846075,0.002330947992425668,0.002161787464927279,0.0023034237765204167,0.0016809980051165601,0.0023463206418384737,0.002183378367287657,0.0019739996181667033,0.0018017977085894247,0.0023152316363422272,0.001621810783433444,0.0023372334401218133,0.0019486210981271939,0.0022141911867951457,0.0025351903503407483,0.002450001483379372,0.0021567036506580884,0.0016842882521039572,0.0018481201916085404,0.0018499687727361813,0.0019911106526149555,0.0014320311471425278,0.0016203911133787594,0.0015924683416439034,0.0013693267205641354,0.0017898551809965844,0.0012996410943220892,0.0016151155527131332,0.0012413283973166317,0.0013545336813918557,0.0013129974572879254,0.0012994213410854978,0.0016107197170074704,0.0015390212452390407,0.0015179561821810777,0.0018892720889574757,0.0021119771693941885,0.001820623081446536,0.0012899027793974605,0.001133823005108498,0.0012296243016564766,0.001687529018150754,0.0017987333065077461,0.0013988781801217384,0.001217987527720848,0.0011438174872385237,0.001104767073219865,0.0011404611060906104
SRR9224255,0.0016403752318491695,0.0012559935468462464,0.0018669861174695507,0.002039129511164619,0.002215467650544936,0.0016470984787031245,0.0019552132005254243,0.0016931595545830317,0.0012207941763977635,0.0012785862766992446,0.001608368270137439,0.001613848329867061,0.001916579798618739,0.001679783402684771,0.0016621892992890683,0.002148981836687768,0.0018417783915262431,0.0018126614537793486,0.0020567617153716138,0.001994458751493197,0.0023460919410265785,0.002138446661079374,0.0023221225986676105,0.0016945465051664936,0.0023890423210103824,0.00217486419008109,0.0019029754730615195,0.001725581920972986,0.002361955228972348,0.0016047233647199406,0.0023606767483864825,0.0018632684773473053,0.002226254670673284,0.002612165422290425,0.0025687822754654178,0.002173243238590072,0.0015431927894114133,0.0017510156868611106,0.0017427030326659001,0.0019431663382627723,0.00133163283516707,0.0015027840756917546,0.0014851881756023835,0.0013266798616588479,0.0017719838367157464,0.0012153072426939135,0.0014657675290308124,0.0011705941501660758,0.0012579503823335163,0.0011754537512600393,0.0011260820326849288,0.0015161024174081934,0.0015812334409319579,0.0015002525804164778,0.0018473808720097585,0.002096167796961435,0.0017478374841352546,0.0011056101920769897,0.0011337660054966411,0.001183589000546449,0.0016548868264255484,0.0016964426441926108,0.0013555518434635284,0.0011140004579791895,0.0010733206712317468,0.0010417152938523044,0.0009642161618035848
SRR9224288,0.0016891050758789346,0.0013480265250185076,0.001863299184018664,0.0020087368916334647,0.0021545595810578016,0.001695756195130372,0.0018969873818239326,0.0016844499866072182,0.001314552551513179,0.0013716590570186974,0.0016313043242977617,0.0016421318654138003,0.0018889590673660268,0.0016703383009640652,0.0017026128759057304,0.0020794018427252193,0.001818490362337612,0.001768653691976507,0.002008062520348631,0.0019381118197474231,0.002245054708508663,0.002078989050074078,0.0022165404436535097,0.0017569678389986595,0.0022792619361375493,0.0020833770580313683,0.0018504065063406501,0.0017289750635428186,0.002254223552215905,0.001637323909578792,0.0022513334764333384,0.001827841234026968,0.002125123862074456,0.0024677810864688334,0.0024818973185839234,0.0020764931419073197,0.0015469753939824414,0.0017157631371120586,0.0017277827643529416,0.0018932920671033662,0.0013877822808627694,0.001549236882084562,0.0015043941707171408,0.0014132479109069454,0.001779903829427694,0.0013041376000191376,0.0014916064992062186,0.0012674600414597863,0.0013778402914822083,0.0012772832243340437,0.001234946661370065,0.001573605318376073,0.0016349107953949843,0.0015555860866253272,0.0018386299351602455,0.002024830480851141,0.0017318502283837148,0.0011973261979784334,0.0011812657295634963,0.0012549015389123964,0.0016817645916110701,0.0016726490450097132,0.0014346091575268539,0.0012221946395876068,0.0011887454118668793,0.001170151088339066,0.00109541670075455
SRR9224253,0.001962262812852625,0.0017463011705102208,0.0019167289150464136,0.0020295210362854758,0.002079849493706708,0.001868728209848927,0.0018789230292993737,0.0017866867640487759,0.0017315306643586467,0.0017696092342401354,0.001845420113248747,0.001854280910897943,0.0020187592139460555,0.0017501716095108233,0.0019367980578808776,0.002079228760097392,0.0018759318712399072,0.0017414341595284309,0.002000257943223845,0.0019415080341449414,0.0020938649382710246,0.0020180772858867622,0.0020277589113032865,0.002018141083767904,0.0020984343079718153,0.0019832394050780335,0.001825338267784638,0.0018739902396343814,0.0021057071288882014,0.001897503508478295,0.0020390381392571414,0.001861096209316016,0.0019840241207798193,0.002187356645179366,0.0024037883009903533,0.0019690506238702636,0.0017132333374478665,0.0017517336554850266,0.0017992533240295584,0.0018466027718123637,0.0017384859723087638,0.001791605140007054,0.001696499195164031,0.0017675590699715205,0.0019947715604512395,0.0016789262279697948,0.0017093123770147605,0.001672305828306308,0.001732651849357074,0.0016856643154114395,0.001638921527203219,0.0018318470046104138,0.0019308448304033276,0.0018466685520453828,0.0019323125224266827,0.0019310703395881007,0.0018149590974625705,0.001620887409437451,0.0016201439806580095,0.001650482220456532,0.0016615418510016776,0.0017338760807809783,0.0017780652173787174,0.0016848369462389488,0.0016377883994336657,0.0016485231762365725,0.0015587997327220352
SRR9224258,0.0019988705201130315,0.0017569764612201835,0.001717656483096844,0.0017758299468090346,0.0017124762305434974,0.0018314607280367167,0.0015617823479345864,0.0016346081491745365,0.0019252862921212617,0.0019423721037566295,0.0017751178775832306,0.0017781161649848374,0.0018276041975732508,0.0015451039377220469,0.0018925462995868045,0.00179795993234545,0.0016485660323703017,0.0014484319875329881,0.0017019879785878727,0.0016438827232281886,0.0016472436340782173,0.0016624879631681232,0.0015813131961008558,0.0019696501900595457,0.0016217880967993245,0.0015814369629398935,0.0015194665441378237,0.0017089806441707438,0.001675698502364655,0.0018462587572329386,0.0015618008322550456,0.0016047189024215654,0.0015593422969455628,0.0016233782347697331,0.0020220550692238905,0.001567731121776547,0.0015879740646842272,0.0015137805189697874,0.001587881169463239,0.0015070965298806286,0.0017851247734980123,0.0017953166512644152,0.0015838740974034923,0.001807948927620443,0.0019284129809331223,0.0018129316621584102,0.0016248028691159308,0.0017843772525882593,0.0018191139265552395,0.0018537036184422455,0.001856451087260548,0.001810001376676501,0.0018919924009025107,0.001845472217500026,0.0017620437864933303,0.0015615576626056152,0.0016101187809845943,0.001825249598343401,0.001746752779769815,0.0017254931152098562,0.001814613094666794,0.001375428897561955,0.0018229762358850318,0.0018646467369341619,0.0017775848799901712,0.0017651098117290424,0.0018551642070887366
SRR9224257,0.001789222200191723,0.00149141647863097,0.0019083557459812106,0.002051231372920939,0.002180620646662514,0.001764027457585737,0.0019492647015271504,0.0017566421323241552,0.0014776298442789229,0.0014928845136150393,0.001747863671145426,0.0017405319934495377,0.0019611581250354405,0.0017392640678519896,0.001798125357491391,0.002114083297359915,0.0018776979947217499,0.0018108567623630382,0.0020445348149539157,0.002001751395724784,0.0022636070378245377,0.002102307431837588,0.0022108188985745084,0.0018646279827178778,0.0022831679098376787,0.0021056510595898336,0.0018989232691274283,0.0018128888213554016,0.002280240425956889,0.0017583005169890965,0.002250812447688329,0.0018805700692116217,0.0021435381247044546,0.002456395819120336,0.0025140894523174363,0.0020985972877874295,0.0016392926118776654,0.0017777306915586412,0.0017942951045398156,0.0019383811188918307,0.0015277080438735496,0.0016503536246295308,0.001605140425194137,0.0015718765567982013,0.0019174065717030924,0.0014646301754878833,0.0015936738586635978,0.0014282327368340235,0.0015101575187684204,0.0014213948591795741,0.001382844247332139,0.0016940142273865458,0.0017752448892400998,0.0016811059711250398,0.0019081319444662654,0.0020679005915449494,0.0017984268795545658,0.001345500419943165,0.001330525325647804,0.0014124835326803978,0.00178442464069765,0.001747905886254594,0.0015540165944895133,0.0013945739140274888,0.0013617464594185265,0.0013528413724926223,0.001255538520471847
SRR9224472,0.0017327143700164413,0.0012771271057249903,0.0019920827821008364,0.0021670820676158156,0.0023302761760268377,0.0017668329043380076,0.002065746233875183,0.00179989361075494,0.0013207716745391321,0.0013770389200216777,0.0017079445062144433,0.0017122249826336368,0.0020035699603896283,0.0017884446219261789,0.0017754887979327361,0.002242465726219184,0.0019511004248548732,0.0019237770405298353,0.0021607619550401973,0.0020868849839783435,0.002451884539606792,0.002238077782970346,0.0024221442127702352,0.0017322349202979297,0.0025062716302804064,0.002280422666446151,0.0020098870788577794,0.001831077686629517,0.0024519957365689835,0.001644377494412782,0.0024700402604126074,0.0019685889294159173,0.00232793918621524,0.0027125331264117435,0.0026252569141094933,0.002251282266413499,0.0016584884840029812,0.0018512923840875797,0.001846620522641185,0.002064457220297669,0.0014031850787999626,0.0015954668942896343,0.0015871085348051722,0.0013910933532682512,0.0018293454889512378,0.0012834006711159706,0.0015760641379856989,0.001250560076828908,0.0013499769774137297,0.0012627783380234087,0.001244287443367003,0.0015941966343142639,0.0016076431722992837,0.0015469530114846858,0.0019432924530314863,0.0022170267946871997,0.0018525236958957744,0.0011987872148553464,0.0011232745182432975,0.0012347246907513825,0.0017326049777364107,0.001820999008767747,0.001430019907119572,0.0012401676185573491,0.0011583545185562894,0.0011209625618719694,0.0010863144946598616
SRR9224473,0.001646728868559102,0.0012493737167271158,0.0019098013103921244,0.002065139264612722,0.0022529459737457244,0.0016761404385366313,0.0019901274904096863,0.001728342642179067,0.0012534085592008908,0.0013013541479519612,0.001646247386721771,0.0016251881146279912,0.0019287946450974164,0.0017114818881428869,0.0016869752718164475,0.0021585627119181986,0.0018727680229835499,0.0018432833765254523,0.0020879684061374908,0.001997187738904639,0.002388026921482754,0.0021805399204530454,0.00235932173232103,0.0017049055927333765,0.002442948488805129,0.0022158633012183096,0.00193688631965465,0.0017724356087236602,0.002380948847575428,0.0016140175034887764,0.002398670152687205,0.001896334109212154,0.002265936505269581,0.0026566209276529993,0.002607945981298912,0.0022140662562027597,0.001567337178455393,0.0017845772081628265,0.001769472627504499,0.0019859961452098856,0.0013500604114711923,0.0015199327456209923,0.0015079609726573286,0.0013555124101865888,0.001795619027317528,0.0012405506008087062,0.0014963613617365776,0.0011999200707723326,0.0013138586570014851,0.0011956659145138774,0.001149726385863029,0.0015508649714169934,0.0016028074649028945,0.0015103297943274982,0.0018746335547208959,0.0021469583545165104,0.0017841438377075916,0.0011194777545000146,0.0010775754360389227,0.0011950388519981901,0.001677146838229408,0.0017316937588855261,0.0013907009500837377,0.0011515391646843894,0.0011666021891350803,0.0010828985865294586,0.0010101401457866593
SRR9224470,0.001629168073303058,0.001260160665291429,0.0018772043059657516,0.002043907338166372,0.002238311985449721,0.0016418389608192634,0.0019741691874257295,0.0016871722404386833,0.0012127009155596682,0.0012566065174872585,0.0016194207252930534,0.001612517622646094,0.0019247244769942762,0.0016867732122818758,0.0016691888612599564,0.002143692316506529,0.0018501151393735319,0.0018240967312969027,0.0020751864010937647,0.001991182127760481,0.002376687235854351,0.0021775925315344383,0.0023400971887726526,0.0017295512119806754,0.0024153938632851587,0.0021930402300931397,0.0019177708196104991,0.001756722137759594,0.0023733835383513736,0.0016044216276807164,0.0023915822111307563,0.0018706942286342808,0.002246003698737583,0.002649857330861776,0.002601071113749813,0.002183519208385515,0.0015381108783039134,0.001740400713959662,0.0017509566310293424,0.0019653853721598637,0.0013312351016311146,0.0015181354614184632,0.0014962282082637212,0.0013415506488242447,0.001786763638567099,0.001198414296691701,0.0014607196029120808,0.0011885654706778352,0.0012821601709801331,0.0011705996364887936,0.0011242393990181594,0.0015132439006360137,0.0016053580460182047,0.0015010992578131813,0.001883224911246292,0.002129722296332121,0.0017556595752575073,0.0010765708875957684,0.001039881823610808,0.0011704019770279227,0.0016789539410567791,0.0017110828179656098,0.0013742188126584628,0.0011096827581766227,0.0010771791778620729,0.0010951251977250182,0.0009672428415014818
SRR9224471,0.0017422896357630001,0.0011578195686138635,0.0020508679400799397,0.002214803492053353,0.0024183617589284873,0.0018126519968030474,0.0021344628905356727,0.0018410007031675936,0.001256288435186395,0.001334823410136819,0.001699855469074633,0.0016810629914422056,0.001980777532941553,0.001837576072725593,0.0017931067615180852,0.0022861766466006237,0.002008053930531978,0.0019790435269353315,0.002194489317069177,0.002090235908570725,0.002525816023846513,0.0023206775297081777,0.002514676403011035,0.0016414422183253141,0.002547619173691848,0.002359128797677704,0.0020630003570704194,0.0018193161583548788,0.0024932186843953704,0.001576802029515174,0.0025777290823554393,0.0020042243619073394,0.0024042149121223226,0.002817245264995621,0.00259610017256236,0.0023290388282902748,0.0016792358619707258,0.0018914314079841253,0.0018554926697641428,0.002096056162108849,0.0013517483952258606,0.0015446713590472562,0.0015657881677421785,0.001287786313920229,0.0017440177620727459,0.001187297146399715,0.001555588180858318,0.0011463330898241187,0.0012496801719700178,0.001185385109208575,0.001169008008153839,0.0015348423892510535,0.0014628440520872543,0.0014365127121850401,0.0018968432345878097,0.002262213610952265,0.001866085796108443,0.0011357314987365391,0.0009866357260598212,0.0011219856948149305,0.001622672286673546,0.0018293510823818048,0.0013038132551734009,0.0011013632970933048,0.0010291370751621114,0.0009885808259569875,0.0010212481445615082
