,SRR9224359c,SRR9224525,SRR9224526,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224329,SRR9224171c,SRR9224316,SRR9224541,SRR9224540,SRR9224086,SRR9224083,SRR9224082,SRR9224427,SRR9224428,SRR9224430,SRR9224290,SRR9224285c,SRR9224260,SRR9224476,SRR9224474,SRR9224121,SRR9224534,SRR9224538,SRR9224537,SRR9224536,SRR9224535,SRR9224098,SRR9224097,SRR9224369,SRR9224370,SRR9224248,SRR9224368,SRR9224503,SRR9224506,SRR9224334,SRR9224347c,SRR9224350,SRR9224354,SRR9224355,SRR9224517,SRR9224520,SRR9224522,SRR9224064,SRR9224338,SRR9224053,SRR9224054,SRR9224210,SRR9224209,SRR9224208,SRR9224217,SRR9224216,SRR9224267,SRR9224266,SRR9224264,SRR9224445,SRR9224444,SRR9224446,SRR9224441,SRR9224219,SRR9224218,SRR9224436,SRR9224499,SRR9224105,SRR9224319,SRR9224198,SRR9224199,SRR9224202
SRR9224054,0.001014669355246865,0.0008500921833409015,0.0008706932890659342,0.0008774360479584422,0.0009229792368079103,0.000919176632187705,0.0008488056829593459,0.0008827857618388457,0.00096990115199082,0.0008802479777511241,0.0008032214470148359,0.0009716845293602809,0.0007962708358486586,0.0009534471837946707,0.0009746874192728974,0.0010718298778766013,0.0008516930344870203,0.0009453338855390099,0.0007537372245603725,0.0008816556157656064,0.0008768348165449252,0.0008120274478600976,0.0007430739978353053,0.000822971651726765,0.0008339734572646295,0.0009817738670692782,0.0007862732368158901,0.0007761715751459527,0.0008269628063821221,0.000786480377377118,0.0008614385574665554,0.0009169794903476616,0.0008702339898604917,0.0009595753737460381,0.0010131923203615494,0.0008963110161428441,0.000907411238413036,0.0008651547802906537,0.0007542986755790114,0.0008825806857625112,0.0008365816918116111,0.0009759006233532761,0.0010769156718493712,0.0008148360203543016,0.0008465108189586052,0.0008202368681078564,0.0007777301881719446,0.001007273855550093,0.0008894028662926795,0.0009467145858895195,0.0008036929079398211,0.000789771590567786,0.000765699467323714,0.0008183377988394316,0.0008317190021393753,0.0008599800560005979,0.0008693398087307132,0.0008723806082357649,0.0007842272246753064,0.0012463286523265989,0.0008120898940137589,0.0008588588168561502,0.0008645295851500341,0.0008117993164341587,0.0008708007539230507,0.0008613390233651958,0.000797497770435582,0.0009131395376679109,0.0008419702373281438,0.0009742841106444003
SRR9224210,0.0007369298049120898,0.0006296980949568379,0.0006601094465106736,0.0006543720421585416,0.0006840963638028656,0.000690631722886512,0.0006574272871992435,0.000670570342164921,0.0007512627636167029,0.000689813255467659,0.0006166746253996021,0.0007660807371198758,0.0006060558358896317,0.0007164871361060752,0.0007353728679516591,0.0008088028142074117,0.0006561857069466734,0.000709295833515149,0.0005633871803202229,0.0006534885096508775,0.0006974749675823791,0.0006263462624331664,0.0005435447762062496,0.0005991031813881383,0.0006182453319212082,0.0007115301806413153,0.0006190586993835501,0.000586086911934299,0.0006486136770758017,0.0005924202463558654,0.0006509680754662632,0.000712306548222198,0.0006695751449777212,0.0007262026534324904,0.000769579633129708,0.0006734872745299627,0.0006984345260345882,0.0006360187115147616,0.0005570858789870444,0.0006940423189354921,0.0006354586520036618,0.0007336647329862139,0.0007948289965932824,0.0006159982635413504,0.0006270094061299826,0.0006176180392156527,0.0006126079305991937,0.0007816489256097638,0.0009530620257409002,0.0005915839840763039,0.0005977525178350225,0.000597248878321912,0.0005892617463520463,0.0006018586974051129,0.0006408655990751728,0.000631222427196131,0.0006540197841758713,0.0006425922322533131,0.0005818401206849892,0.000858200503407279,0.0005868931200337417,0.0006581862833555357,0.0006407854736677551,0.0006166703632817011,0.0006584120394776101,0.0006541610131947536,0.0005919478960951894,0.0006748196882345088,0.0006367188998748529,0.0007328075259707232
SRR9224209,0.000698382531748558,0.0005825650716930707,0.0006237427203717924,0.0006040527750483555,0.0006205001346297959,0.0006422650802955932,0.0006079028963898122,0.0006228927124488308,0.0006794506741875474,0.000652803931412824,0.0005854396196506999,0.0007013806564592426,0.0005748094262358638,0.0006575412279672603,0.0006854541210174254,0.000732070433814976,0.0006197179025488694,0.0006718485857184137,0.0005387416004034598,0.0006075329666716946,0.0006517380192123907,0.0005932789199295264,0.0005214770022623214,0.0005444700366946877,0.0005691654291598003,0.0006399631382845479,0.0005818332276353379,0.0005448802391362597,0.0005923055643361065,0.0005636091737962217,0.0006068840413760956,0.0006436865348549258,0.0006244025636954349,0.0006608169924390819,0.0007303265609882652,0.0006243274672148042,0.0006423214693632033,0.0006032833089328113,0.0005284500529602649,0.0006429444153266706,0.000594907315492552,0.0006700827890106576,0.0007313455596290115,0.0005679628073593486,0.0005918297518916586,0.0005731347284515581,0.0005794724616267528,0.000697494221343434,0.000840281971172444,0.0006212133254659554,0.0005328850522435826,0.0005578082369166151,0.0005617943967472622,0.0005802365186826368,0.0005972601648729753,0.0005894091476896404,0.0006147825907611123,0.0006127422937658348,0.0005536717682684816,0.0007777323575718067,0.0005453744939954075,0.0006273061043411948,0.000588354377412783,0.0005962912665674659,0.0005992512199788489,0.0006091297786028305,0.0005628485988093478,0.0006247904998470828,0.0006151913138307582,0.0006903730196123787
SRR9224208,0.0007141593670455728,0.0005950457111728284,0.0006323136695382875,0.0006123843663710475,0.000629202254491971,0.0006449624914834053,0.0006268165984339317,0.000633096343205435,0.0006788552341075864,0.0006629807612629643,0.0005968513506466712,0.0007149323732256722,0.0005904628195789499,0.0006670106007425768,0.0007006962627667622,0.0007127637866734258,0.0006331689107910447,0.0006751624220625215,0.0005556533442465488,0.0006168324693626016,0.0006625412178794064,0.000616531666593176,0.0005359664121036765,0.0005553719490577616,0.0005763042537381979,0.000650882298658053,0.0005993823808961569,0.0005544757595139071,0.0006199513242856776,0.0005756295573375955,0.0006078422252322232,0.000651126444426771,0.0006393648296633379,0.0006685172427772412,0.0007433728919339742,0.0006437407136297878,0.0006506753265791855,0.0006170773676906495,0.0005478353695699538,0.0006496965217280769,0.0006098751104852685,0.000686536172674243,0.0007371290689556412,0.000574222808661505,0.0006059555843543466,0.0005831823603181,0.0005872489413730014,0.0007095636641159822,0.0008386109187592234,0.0006317021202470864,0.0005672084676513353,0.0005522807167115357,0.0005787386444487068,0.0005906277831546044,0.0006104090069685781,0.0005992726588581279,0.0006269981345890685,0.0006151336529280328,0.000563653130952848,0.0007802878947158097,0.0005597939105865767,0.000638533848177276,0.0005985911848623262,0.0006006126529869048,0.0006095059674309857,0.0006249884593725895,0.000578712631288056,0.0006431682586476124,0.0006293156887043209,0.0007004764521485571
SRR9224217,0.0007166414188214187,0.0005856333986227326,0.0006368489488694694,0.0006061445764014219,0.0006210182259166832,0.0006389148413661187,0.0006305885041724116,0.0006408628036915142,0.0006614872577222285,0.0006701386899169141,0.0006059045847736269,0.0007140341805484226,0.0005993724544196303,0.000665560758677172,0.0007040007354810942,0.0007361453647818572,0.0006469996157823652,0.0006883218657990103,0.0005632601300376005,0.0006176236233332617,0.0006656579387126769,0.0006108582073455853,0.0005411274458870841,0.0005631825808739235,0.0005788659961136719,0.0006525208543626111,0.0006068625759668506,0.0005590652954088939,0.0006222251353899528,0.0005788042489380791,0.0006006037387606599,0.0006475659588013899,0.0006334759497161449,0.0006697503496984846,0.0007521865599647118,0.0006413764877278378,0.0006492860290028778,0.0006234086167499818,0.0005491390469601284,0.0006498768941623082,0.0006172026879733629,0.000688385111543011,0.000731368735600619,0.0005812246935881281,0.0006147570681831424,0.0005878687786707609,0.0005927115967443636,0.0006879327621985993,0.0008137822599538414,0.0006219182019887291,0.000569205794522421,0.0005759728962824208,0.0005560836135844488,0.0006131018856124135,0.000613612417646544,0.000600504413092138,0.0006399177825819727,0.0006252403333299846,0.0005663130396152535,0.0007763827280495722,0.0005543855266081649,0.0006429861647452865,0.0005999403849238018,0.0006107047006599771,0.0006049829871008247,0.0006360171517787754,0.0005849895517361554,0.0006544724429248277,0.0006447299716292706,0.0006989545457907841
SRR9224216,0.0007148881270132569,0.0005686216076557315,0.0006272609590715748,0.0005941004886933603,0.0006032169081792229,0.0006333763040762668,0.0006193535069596703,0.0006371712708407487,0.0006570082148679749,0.0006631410100493302,0.0005925687988577495,0.0007111703004401309,0.000587353781483126,0.0006603683743125074,0.0006903490840288843,0.0007221575845712623,0.0006296382900960759,0.0006740536702833862,0.0005453052959851302,0.0005940617157364101,0.0006598515846896383,0.0005971246983466394,0.0005235846702060762,0.0005522477062069298,0.0005673901993553366,0.0006400142743728442,0.0005930742377764564,0.0005498379269524468,0.0006103563806243999,0.000565670162612474,0.0006005102136138037,0.0006456046761676231,0.0006231066780833986,0.0006598119921319626,0.0007304158950942489,0.000626135953623479,0.0006490749147406771,0.0006144277822755025,0.0005324394128826498,0.0006505738523019499,0.0006123110240114237,0.000678327262418018,0.0007362023467794892,0.0005674417172136971,0.0006029627166426818,0.0005759659448617101,0.0005789577354860727,0.0006778364002751329,0.0008230104465701877,0.0006011996086992565,0.0005565390814282407,0.000556571673049692,0.0005796991096375549,0.0005269981081680347,0.0006081091860971231,0.0005855604875204661,0.0006233043757194958,0.0006080858779652268,0.0005535020531851163,0.0007744178143419718,0.0005400682176908823,0.0006398508983062064,0.0005867196152763346,0.0005928337900164369,0.0005947789996002689,0.0006103713114593899,0.0005673611196052371,0.0006393990169835154,0.0006311907684750121,0.0006801871673175828
SRR9224267,0.0007303274795601269,0.0005832713107173774,0.0006457740689763083,0.0006083467245276593,0.0006367695768905656,0.000638413824778913,0.0006285902388984473,0.0006442093174884961,0.0006761945153225921,0.0006783524722988073,0.0006011099839477012,0.0007228449231881116,0.000597023256212422,0.000687021606323344,0.0007012898434559703,0.0007414776900427761,0.0006392010624487876,0.0006801577886661798,0.0005565041581427082,0.0006158940309900755,0.0006652679607367335,0.0006047920941336849,0.0005317177368498497,0.0005600090651241343,0.0005792502946233549,0.0006557291602767175,0.0006005890862493515,0.0005596868212112731,0.0006116464152263445,0.0005712952565128507,0.0006086738939280557,0.0006466226011509129,0.0006394155705675475,0.0006751400833599669,0.0007589464587687777,0.0006444446684343238,0.0006671293890779644,0.0006282100602268097,0.00054319237792181,0.0006587820901504901,0.0006235096999200871,0.0007067652992517409,0.0007432566876480505,0.0005778102009678305,0.0006195893881650815,0.0005934099418721722,0.000603029093010611,0.0006981123453076864,0.000830697791148066,0.0006381513003858955,0.0005710716955611795,0.0005743541085354288,0.0005788053860986849,0.0006063518844533844,0.0005526547254092902,0.0005876458972919295,0.0006348642501535631,0.0006243146166882747,0.0005670123633369692,0.0008026484035779637,0.0005496805333842516,0.0006498264133859875,0.0005993752986734487,0.0006068104803415817,0.0006053222431846422,0.0006328517612612647,0.0005774005921888152,0.0006629985155028077,0.000634431027438708,0.0007085967245503216
SRR9224266,0.000706237474507057,0.0006037279551030941,0.0006356953339646495,0.0006232264566235795,0.0006426376354296448,0.0006567977686653427,0.0006254803146675211,0.0006449754495326316,0.0006861771213080582,0.0006679567348568445,0.0005966839297150804,0.0007149368838315057,0.0005959890765217601,0.0006708745489249109,0.0006815458343000454,0.0007499014181126687,0.0006424751354444499,0.0006941030804518826,0.0005544222078436695,0.0006177071597010036,0.0006555925194973597,0.0006041063538078997,0.0005351999378190296,0.0005687824134038569,0.0005842835112074888,0.0006708700558441474,0.0005987405014845108,0.0005709418178199341,0.0006049663178579814,0.0005752691510393491,0.0006135499160630043,0.0006656929233494618,0.0006385361020488307,0.0006786026733179432,0.0007358004720045934,0.0006384779522795508,0.0006517420469526516,0.0006263976451144692,0.0005486932972682343,0.000655316740108473,0.0006166682005082092,0.0006728458091269163,0.0007501538022989711,0.000579021415195931,0.0006044995676435196,0.0006008115944372016,0.000592489801492927,0.0007062827227133653,0.000875445029325752,0.0006390981193720141,0.0005733779714919045,0.0005732737752706221,0.0005760132131269759,0.0005928439519766023,0.0005982187166237359,0.0005601259915973586,0.0006166513120402294,0.000626142118185114,0.0005625649585678828,0.0007837427457097751,0.0005692042447003191,0.0006404510347137695,0.0006109364813782773,0.0006021932490258633,0.0006125958584338462,0.0006260492651347714,0.0005794533695156332,0.0006307886235313051,0.0006277963626217792,0.000699732325932066
SRR9224264,0.0007572278697548603,0.0005915767336467661,0.00065715958428511,0.0006258894096654415,0.0006433660884157312,0.0006620749172969386,0.0006551939349823024,0.000670941125546244,0.0006840202608168405,0.0006900449699432779,0.0006248092772994019,0.0007513683692392314,0.0006228925225737573,0.0006895442477128196,0.0007124696411404241,0.0007652061374976046,0.0006649710876037527,0.0007066863441525078,0.0005758506483784328,0.0006409297237647255,0.0006972203197073234,0.0006389929511817592,0.000553191515972588,0.00058643714322257,0.0006075065907667109,0.0006799266360567948,0.0006307134702985795,0.0005842559761426152,0.0006442856627537325,0.0005982512877745513,0.0006267096612509283,0.0006800715363686593,0.0006564121299862754,0.0007065414155228021,0.0007816766641199426,0.0006656777413266568,0.0006793566128837816,0.0006505655655859858,0.0005627036602669346,0.0006760001805816244,0.0006460778602836543,0.0007207551493181385,0.0007685414102191754,0.0006004601184119822,0.0006370650362767696,0.000606407640622793,0.0006145685355471077,0.0007300842099250864,0.0008799867684125887,0.0006578645312057803,0.0005925247718400467,0.0005936424151991338,0.00060833735182056,0.0006265616285034639,0.0006397633333281551,0.0006115959215316504,0.0005806911300679693,0.0006444967480154656,0.0005839610480899617,0.0008083474483698013,0.0005675930221379723,0.0006820240439766341,0.0006277538864555071,0.0006231683355923731,0.000621118272822781,0.0006638142572125313,0.0006030971884399858,0.0006672881311563899,0.0006661807468267679,0.0007188219331945683
SRR9224445,0.0007318885492898663,0.0006103466467179065,0.0006553138001973567,0.0006326019329001328,0.0006453558050107791,0.0006700247794514988,0.0006475381474152383,0.0006650274841911173,0.000701254806729446,0.0006879340680097845,0.0006193442344571436,0.00073592499385003,0.000616983346039577,0.0006845972951067442,0.0007220369432507466,0.0007670767842384497,0.0006546241568705511,0.0007146008871027721,0.000575924093802197,0.0006369781252544401,0.0006875066346770368,0.0006188679654856432,0.0005516311275519598,0.0005841857721974962,0.0005981919329464284,0.0006767153446364998,0.0006226862343167442,0.0005782634676159071,0.0006374713812431898,0.0005965280848393555,0.0006258689224459714,0.0006766140381552383,0.0006559210474829388,0.0006834804952568779,0.0007582688307113611,0.0006644961195798008,0.0006824757560938764,0.000638498333822775,0.0005592252148619611,0.0006784901573708913,0.000621178379938095,0.0007115443719558958,0.0007690582477419762,0.0006048565122587239,0.0006278411579148527,0.0006086631809996765,0.0006044526305292709,0.0007394509173796717,0.0008848152785504573,0.0006478973005404124,0.0005934990478957019,0.0005852969290035805,0.0005968894956732958,0.000614214347857671,0.0006325762720594036,0.0006228745118275909,0.0006464771503667555,0.0005811641538759016,0.0005795993718612835,0.00080662172159151,0.0005742728021282378,0.0006642267593344241,0.0006282615756307067,0.0006262405645597062,0.000627323359895437,0.0006421913431259176,0.0005962178222495426,0.0006756829027741606,0.0006471451666632763,0.0007255353423341821
SRR9224444,0.0006940786317430576,0.0005708599194652757,0.0006185663575669538,0.000593694539024015,0.0006136354508780682,0.0006322667444298783,0.0006059294297560319,0.0006206893415412543,0.0006589984585844917,0.0006470317822882269,0.0005792395602410924,0.0006878247943056966,0.00057332813453858,0.0006537471074937961,0.0006865449797127183,0.0007112548465790116,0.0006242366903189148,0.0006619197917009847,0.0005353772416393011,0.0006002606727288074,0.0006566813890454349,0.0005818104964739892,0.0005154039645097527,0.0005431074854237917,0.0005618515786029179,0.0006357044563423876,0.0005813860909862238,0.0005424495148199425,0.0005991531635641684,0.0005532749783204717,0.000595131315844814,0.0006264708677915725,0.0006172572992043517,0.0006464845074651897,0.0007267072797664517,0.0006194136318886771,0.0006404203707961354,0.0005983459174177307,0.0005264570379685299,0.0006337781757490293,0.0005923479042096501,0.0006633056475461408,0.0007270460851927303,0.0005631110999545969,0.0005939807391199385,0.0005751605475983287,0.0005762893881008824,0.000695487307641205,0.0008218413361272816,0.0006071190599970928,0.0005551031353050208,0.0005556011789200719,0.0005611478824866148,0.0005790179544912998,0.0005949219670291838,0.0005800656657436591,0.0006086198773401866,0.0006007509142875849,0.0005217856887393397,0.0007643275637411659,0.0005395938780107835,0.0006211079372367693,0.0005859292444639353,0.0005867330344062414,0.0005891296015284296,0.0006086556596573038,0.000559891786932401,0.0006276236971914763,0.0006171578302821452,0.0006845423219549419
SRR9224446,0.0009430422801804397,0.0007638521875586836,0.0008048655869578841,0.0007887278490172295,0.0008174843448795425,0.0008337673918303713,0.0007803385360226265,0.000807431807534212,0.0009064696737719757,0.0008351619719739047,0.0007435294357567337,0.0009122360639869042,0.0007411413465350453,0.0008465556009382392,0.0008867905637775692,0.0009693904673815288,0.0008086334557233437,0.000871768070080988,0.0006882067886586046,0.0007893186498700736,0.0008211044362523606,0.0007477237641721591,0.0006664618102635374,0.0007319778655246198,0.0007612513627762917,0.0008582272944478705,0.0007480476196403202,0.0007283644459788901,0.0007751428114921043,0.0007189408770584707,0.0008049670767899952,0.000834928565964774,0.0007992488692067849,0.0008872801138440956,0.0009411419149805217,0.0008218523950083587,0.0008437891116355713,0.0007935183525758755,0.0006798536009568401,0.0008208350971365913,0.0007901874931902163,0.0009197781043972439,0.0009874618138965565,0.0007524942591752192,0.0007667465393620797,0.0007551348764447154,0.000747891120276722,0.0009457445581401003,0.0012329866260878102,0.0008424721907171553,0.0007350411872622884,0.0007250125729995014,0.0007220607076648015,0.0007601004417800397,0.0007934248781885145,0.0007609693171612275,0.0007889442529649862,0.0007865660466487645,0.000720296511431174,0.0008044253731816156,0.0007321184934847216,0.0008189142728230655,0.0007867514397965602,0.0007459047419521282,0.0007884609145226481,0.000791960715512324,0.0007273293033909141,0.0008118109783762718,0.0007837393998727194,0.000910445894604228
SRR9224441,0.0007071032606218672,0.0006187393836094834,0.0006297162324216224,0.0006346765808314844,0.0006456313925445532,0.0006582825795508353,0.000621879600336674,0.0006305318374332912,0.0006915453560139674,0.0006571260363654476,0.0005949152790232097,0.0007020661212001725,0.0005905261406587172,0.0006717741954909145,0.0006898493367888123,0.0007388736804514273,0.0006245173329922502,0.0006742201952760878,0.0005663760933745823,0.0006160912337123944,0.0006477189459322504,0.0005916750099977397,0.0005582979751799932,0.0005600564222416339,0.0005799354118388038,0.0006568735975137595,0.0005933182572530728,0.0005528130111990231,0.0006075879542063872,0.0005785246015124001,0.00061997190817358,0.0006708280377912065,0.0006341893607714168,0.0006758035946130872,0.0007316495480346626,0.0006363166617493021,0.0006514075199108483,0.0006019593646675735,0.0005613043575149941,0.0006454604515910876,0.000594022212479454,0.0006778647991743669,0.0007564993198709902,0.000577394954359589,0.0006031908719927922,0.0005858923653517169,0.0005858741188456541,0.0007164229598028158,0.0008777005817925196,0.0006347947648646084,0.000570569425980325,0.0005762168384004946,0.0005736289856582012,0.0005887095167264518,0.0006001859733943318,0.0006106202899922134,0.0006155024175327092,0.000619586737339722,0.0005631605578349016,0.0008021918106624293,0.0005831215029719124,0.0006339112604851215,0.0006013568037035498,0.0005973246511022934,0.000620424319110512,0.0006269162039692974,0.0005763796859674554,0.0006357989889953671,0.0006242646722743488,0.0007053809512206816
SRR9224219,0.0007452848413131586,0.00059708325078357,0.000655017870910682,0.0006323039652145029,0.0006457943124858034,0.0006657491238834656,0.0006450717216279434,0.0006704128276635594,0.0006857563944448674,0.000692471325085359,0.0006224025003688835,0.0007512726774782813,0.0006180627844212377,0.00070143221942125,0.0007135704602143352,0.0007453466665498926,0.0006581539495344215,0.0007131705022463252,0.000573008044678346,0.0006368375449003176,0.0006904307176424057,0.0006491795587698797,0.0005515797240010961,0.0005829111704860438,0.0005993277737055116,0.0006785424726094112,0.000627294017565517,0.0005897772469601951,0.0006624093997255721,0.0005965309644702751,0.0006292284932206197,0.0006720854122749925,0.0006707920209223857,0.0006895043842170153,0.0007731499017497638,0.0006620483803966625,0.0006987305684991889,0.0006541606949606591,0.0005610751543840688,0.0006788711463933802,0.0006464634084965904,0.0007240992812493296,0.0007332540149495621,0.0005988629763897991,0.000631625512755478,0.0006084313732559894,0.0006075288919814056,0.0006980648164039249,0.0008479489173807416,0.0006463004588153075,0.0005922490442960449,0.0005924567641485197,0.0005977846631947324,0.0006292170183502582,0.0006401922278665164,0.0006200307773720867,0.0006660010974719495,0.000645844614402777,0.0005839925826441383,0.000818109407037951,0.0005735174796971768,0.000578187173683668,0.0006334618302477261,0.0006204109427679016,0.0006217993874072514,0.0006458342577261732,0.0006055888083060355,0.0006660131022200751,0.0006438445449354982,0.0007206044977353448
SRR9224218,0.0007338964621763029,0.0006027601325617223,0.000643007139149424,0.0006278488172269732,0.000640594196964483,0.0006587420466610868,0.0006360730357394325,0.0006495620924824704,0.0006975553487408105,0.0006679312076510685,0.0006012556918047066,0.0007262611450633198,0.0005959489790507384,0.0006747949587085425,0.0007002288281073204,0.0007590688028762643,0.0006378589124816155,0.0006895469932736274,0.0005496698048831468,0.0006211207260686595,0.0006616193443569015,0.0005886030567428951,0.0005295778752840197,0.0005712276924504252,0.0005935322185744686,0.0006799497681911325,0.0005962819682239882,0.0005671789660430539,0.0006256642171109852,0.0005765221580201484,0.0006330763381021215,0.0006703523945649156,0.0006432182730569478,0.0006784394553815059,0.000754554932504724,0.000643348990899571,0.0006571945170464497,0.0006194380295023371,0.0005402411650541114,0.0006535356848265923,0.0006055297981201016,0.0006910496998404644,0.0007682962970029344,0.0005898560625259077,0.0006170878759278978,0.0005989252494735858,0.0005908458183469125,0.0007355099790245245,0.0008814556720604668,0.0006500318586750269,0.0005724558697121516,0.0005726144923613246,0.0005757227157408777,0.0005954049065656982,0.0006108344577167729,0.0006116213358214669,0.0006337745723142969,0.0006317055491549494,0.0005686796807814041,0.0008119493965987234,0.0005608385560318034,0.0006557804619695675,0.0005508657292540022,0.0005987538131585777,0.0006192774159167109,0.0006273631963399695,0.0005747012400130129,0.0006422374814231299,0.0006289778991746571,0.0007162423637304026
SRR9224436,0.0007240894447167219,0.0005880272581631887,0.0006393942971666879,0.0006095376994722908,0.0006227678886149124,0.0006456043515276013,0.0006316655304162593,0.0006462195471037578,0.000675214760013854,0.0006773722618600225,0.0006039123558065139,0.0007130606669536725,0.0006016818392047526,0.0006708103859012893,0.0006869533490955886,0.0007453580709166341,0.0006486184492759398,0.0006903630605018867,0.0005628851702223239,0.0006235538440462812,0.0006581538403189647,0.0006156318571822822,0.000537274145066743,0.0005643369594084347,0.0005831840406797833,0.0006467472059180919,0.0006086079863235965,0.0005626978390812125,0.0006154468578696617,0.0005759154830625102,0.0006040744898649525,0.000655695341359183,0.0006323437301632034,0.000667763276221329,0.0007451615372671414,0.0006395001028931728,0.0006542833415044511,0.0006217191394899059,0.0005470160786561125,0.0006596722692357469,0.000613578307823959,0.0006939836738175841,0.0007300703216954356,0.0005835298755717242,0.0006205570878665701,0.0005894599488769066,0.0005911814704073777,0.0006986980368367622,0.000827682942282963,0.0006254682846235131,0.0005797119731781279,0.0005744055912586473,0.0005864205207575126,0.0006013510943660042,0.0006179228794550483,0.0006023132181453544,0.0006290222926022071,0.0006297354691552239,0.0005691141702463555,0.0007701048258741895,0.0005558493552302615,0.0006405124849672825,0.0005983762468922035,0.0005547931147663268,0.0006007112370498696,0.0006299890683917735,0.0005836463350568592,0.0006357714690172847,0.0006392450874741238,0.000711889692171426
SRR9224499,0.0007364672255682775,0.0006470355023741483,0.0006726434501242467,0.0006667795335078208,0.0006892031144527728,0.0006976908331731923,0.0006602174778716604,0.0006671852778001283,0.0007382043938864914,0.0006934381737490671,0.0006223110367745304,0.0007464211801986238,0.0006198720344142482,0.0007139586244898536,0.0007180044969105416,0.0007763393677234248,0.0006590511807771258,0.0007138092006191249,0.0005831289427674333,0.0006535325642488464,0.0006928795096289885,0.0006286974249485131,0.0005618032848006695,0.0005976756826867923,0.0006191136337846549,0.0007053321741208251,0.0006244493574807616,0.0005986735999379823,0.0006330770389328732,0.0006074447708332055,0.0006657881735964288,0.0007039087655160179,0.0006703038757379095,0.000722218366288033,0.0007698039362511947,0.0006708388293645593,0.000690097710543085,0.000645998241124532,0.00057338910357924,0.0006760817742963172,0.000635514261301872,0.0007170817988759709,0.0007897864572263392,0.0006162062753892531,0.0006387007912547645,0.0006281773063080581,0.0006203969497826615,0.0007698489416099668,0.0009175852175591404,0.0006914105014152266,0.0006055902738722495,0.0006061303581290024,0.0006036190380341149,0.0006268779726292965,0.0006402692665480143,0.0006368244922526436,0.0006520051856594954,0.0006550497993914915,0.0005945528501271534,0.0008423582843421498,0.0006000620513527752,0.0006669240594438397,0.0006430563451128091,0.0006245418600820267,0.000630640495906747,0.0006554011304293501,0.0006009568902892432,0.0006581051414645973,0.0006586702972979497,0.0007420852952036173
SRR9224105,0.0007439888884183538,0.0006161995751545708,0.0006598688718129546,0.0006380973054516035,0.0006504369835366026,0.0006702679694236235,0.0006553149077415626,0.0006763223816585426,0.000697190877347691,0.0006987099966857454,0.0006244032779488129,0.0007617343461628353,0.0006283270167715205,0.0006937390539343547,0.0007236734664758123,0.0007650577588831595,0.0006667801194681786,0.0007151454689479481,0.0005855183586507589,0.0006536019607682864,0.0006823281940088634,0.0006408143444902596,0.0005614454780424178,0.0005879152215195291,0.000613018727862749,0.0006948785082683332,0.0006300126872787084,0.0005957633890185481,0.000652608870909504,0.0006034027112790644,0.0006363743183790264,0.0006682213542938139,0.0006640673686508726,0.0007034704948148171,0.0007628192899169702,0.0006647680694377749,0.0006799152532241311,0.0006495263294415305,0.0005711601105621535,0.0006794900781470702,0.000638382712083078,0.0007239109805685587,0.0007634772519728725,0.0006024121876015461,0.0006465980545959039,0.0006140921728184108,0.0006261928979598595,0.0007321291799049802,0.0008804685644819402,0.0006655333090721847,0.0005949483180975358,0.0005994935586170702,0.0006117733814772332,0.0006217617573409073,0.0006467875490672015,0.0006280290446238706,0.0006720146212920767,0.000648310396712247,0.0005918654447396617,0.0008184106707983962,0.0005855364012449474,0.0006710863038541988,0.0006296571499833739,0.000631740590072776,0.0006320348914206762,0.0006006381490159663,0.0006121093840287599,0.0006679071158249127,0.0006616055397429179,0.0007188228640273958
SRR9224319,0.0007022595375918832,0.0005602238517110007,0.0006190883399947731,0.0005864724471802033,0.0006015361637488552,0.0006249052096418949,0.0006057452955792331,0.0006262044234403802,0.0006465661274781676,0.0006533373357210258,0.0005833032820548208,0.0006951488878457127,0.0005798923329362887,0.0006510415218082241,0.0006738935370803008,0.0007129768197962501,0.0006192779013869168,0.0006702656709682655,0.0005409900517033021,0.0005974633646595234,0.0006412174611577286,0.0006033779120555771,0.000518115074772625,0.0005417338960363757,0.0005636930231248608,0.0006280688958729294,0.0005836297140196429,0.0005456329017512598,0.0005956413230127817,0.0005574201828741885,0.0005855170694382766,0.0006355736453457369,0.0006240792135252435,0.0006486641119893149,0.0007144569107763587,0.0006184302018303474,0.0006406498628441194,0.0006061276906669192,0.000529052578543069,0.0006334333740582355,0.0005826749726503096,0.0006757187773998711,0.0007178657875010015,0.0005584599589465525,0.0005977313386564923,0.0005691170208095677,0.0005758876061278962,0.0006626982595186697,0.0008200426569821737,0.000605123588270828,0.0005519957923333151,0.0005576401485320289,0.0005658196185527808,0.0005800815177054544,0.0005931095306566561,0.0005839781643229437,0.0006134835856531664,0.0006036472868719315,0.0005466292210771902,0.0007562767930231897,0.0005401334017322856,0.0006304579453406214,0.0005792929772593534,0.0005877647453068323,0.0005821208911579859,0.000615065734681204,0.0005152955477598092,0.0006419744792639226,0.0006202034867430259,0.0006798044002293664
