,SRR9224359c,SRR9224362,SRR9224363c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224171c,SRR9224316,SRR9224540,SRR9224223,SRR9224224,SRR9224086,SRR9224085,SRR9224083,SRR9224423,SRR9224289,SRR9224490,SRR9224474,SRR9224121,SRR9224534,SRR9224533,SRR9224538,SRR9224097,SRR9224369,SRR9224248,SRR9224507,SRR9224333,SRR9224331,SRR9224342,SRR9224351,SRR9224349,SRR9224350,SRR9224513c,SRR9224518,SRR9224517,SRR9224520,SRR9224522,SRR9224521,SRR9224061,SRR9224062,SRR9224339,SRR9224053,SRR9224213,SRR9224212,SRR9224210,SRR9224209,SRR9224208,SRR9224217,SRR9224265,SRR9224264,SRR9224445,SRR9224446,SRR9224219,SRR9224218,SRR9224436,SRR9224497,SRR9224498,SRR9224499,SRR9224500,SRR9224494,SRR9224495,SRR9224496,SRR9224102,SRR9224100,SRR9224099c,SRR9224105,SRR9224104
SRR9224445,0.0007346423851455186,0.0007053146969525375,0.0007279825976578974,0.0006634736999486453,0.000724349745614311,0.0007196778890941213,0.000760592010683216,0.0007727630657080608,0.0007565398887807949,0.0006849820839474667,0.0007330859743328233,0.000679188736001937,0.0007316817131387387,0.0007190997011133945,0.0007358104595235992,0.0007468318672021754,0.0006912659302565853,0.0006648448250841602,0.0006772324593007705,0.0006323547555506549,0.0007019578155110653,0.0007233348331656514,0.0006682342304268961,0.0006103581709920888,0.000683245689996088,0.0007075677398078098,0.0006015176397395628,0.0006664115364512624,0.0006358993881805858,0.0005929004760316979,0.0011367812076183655,0.0006178759902993529,0.0007585983798967357,0.0006720518461862941,0.0006693202816998797,0.0005991742512827541,0.0006061415346801654,0.0005808232366519683,0.0007379107312928441,0.0006300765107373815,0.000624251485368986,0.000662032386031075,0.000580697243457228,0.0006273544256390391,0.0006423628206538193,0.0006882925953438177,0.0006780815046044466,0.0006120179053003296,0.0006627229863994104,0.0006825326576653827,0.0005897263242996028,0.0006554770082029226,0.0006213433648345923,0.0006314667455373954,0.000738099940382202,0.0006991811340454133,0.0006305064240081835,0.0006621893640040207,0.0006615370744097823,0.0007009680963598476,0.0006726991277854287,0.0006787451216858664,0.0006811987255134821,0.0006540570793342331,0.0007008420465487578,0.0006591523035741287,0.0006906840729386729
SRR9224446,0.0007238127311752072,0.0007051388011525855,0.0007392666706581933,0.0006649907780618613,0.0007242764049743458,0.0007257080305289761,0.0007585773051933834,0.0007752973443992103,0.0007473031106768233,0.0006748541303609645,0.0007314270483804257,0.0006718095687633843,0.0007288301426653862,0.0007021433259494711,0.000713357870370301,0.0007264256063848241,0.000670586236222551,0.0006604810969772601,0.0006679491949867864,0.0006244247677294298,0.0006830990988654827,0.0007126609912280221,0.0006730549275735663,0.0005992471377449431,0.0006706483839959,0.0006911287464373462,0.0005975495044988293,0.0006573110434951498,0.0006330371248697128,0.0005929568088448362,0.0011301199697007639,0.000612245078442718,0.0007502010231218977,0.0006782344980149049,0.0006605855837027797,0.0006030430942871296,0.0005946999636651086,0.0005748168864088385,0.000719755618707845,0.0006220436145738696,0.0006156541327993616,0.0006557210414563956,0.000575936366847166,0.0006113463483321099,0.0006371283755252301,0.0006672503566975385,0.0006746365722403092,0.0006108301628161646,0.0006350069730983876,0.0006749309194199692,0.0006706398815215332,0.0005859769726259323,0.0006178966517071928,0.0006216539695461224,0.0007053660301394064,0.0007029892987726193,0.0006135414027984832,0.0006481045576062077,0.0006510877078227704,0.0006917086180653567,0.0006693910537974842,0.000668662470901062,0.0006563113395446168,0.0006594407568484919,0.0006948632195252458,0.0006428575601057365,0.0007027428631081429
SRR9224219,0.0007082445001659923,0.0006597362853444942,0.0006924140783501365,0.0006179415874365064,0.0006770492053043268,0.0006806010956484578,0.000721663946206897,0.0007269616232421513,0.0007075583804829108,0.0006341121224159766,0.0006843464991718568,0.0006309551389306792,0.0006911105068196163,0.0006665816350878587,0.0006944775599172876,0.0006910092326640474,0.0006401223062658813,0.0006262395690025688,0.0006331308248252931,0.0005876733071676504,0.0006455333234161724,0.0006710130517113022,0.0006294057741213089,0.0005607715908212468,0.0006316829121617388,0.0006568647415312878,0.0005538909000938723,0.0006155359586446413,0.000586109377427326,0.000553854460370255,0.0011040880479847937,0.0005784244540823078,0.0007156553379452386,0.0006355456125987388,0.0006241781205375882,0.0005593193858977124,0.0005521854375867286,0.0005390133064552311,0.0006881970207596366,0.0005776604352257839,0.0005856652210124899,0.0006126045923231818,0.0005306377218572025,0.0005836537412182051,0.0005925025930997121,0.000632262300647852,0.0006325693497364971,0.000570954673370893,0.000611199829956479,0.0006382806061623622,0.0006296583636697047,0.0006116645608743067,0.0005145453965685635,0.000578707808225887,0.0006819121853300196,0.0006583881029577283,0.0005776048217828256,0.0006161265345460148,0.0006026054522243397,0.0006574707060041186,0.0006433475067140123,0.0006415528121276927,0.000627263406215336,0.0006012816430241405,0.0006518025197621849,0.0006121507444286579,0.00066406764874933
SRR9224218,0.0007232569975942132,0.0006950833184953726,0.0007245934286091188,0.0006452433905559585,0.0007170485382283883,0.0007182371597535843,0.0007508182653682732,0.0007666254394383534,0.0007353669651905049,0.0006663143111158538,0.0007206728267056932,0.0006604153359521808,0.0007090172491481226,0.0007007561036028624,0.0007108454962874475,0.0007196991134087906,0.0006647103692084076,0.0006530268357023862,0.00067317695685644,0.0006153876547126148,0.0006706930488672938,0.0007018969115683334,0.0006620911803763476,0.0005913529354719929,0.000655198029963178,0.000697173399019421,0.0005895316580133578,0.000650114214516669,0.0006214893976711129,0.0005830556766717342,0.0011382320274206897,0.0006105640959191649,0.0007526063232878026,0.0006602470564803555,0.0006494177126503769,0.0005963047952670834,0.0005855664828982772,0.0005696644828176228,0.0007225205148912346,0.0006101388015472181,0.0006044285986069165,0.0006560643399329307,0.0005656502967588774,0.0006147594142904944,0.0006277751204308449,0.0006577818500138775,0.0006600355679548278,0.000605317376693564,0.000635114368813182,0.0006661820360779968,0.0006679399191069736,0.0006430258544525883,0.0006044299664481398,0.0005795396203048316,0.0007165763915679052,0.0006831690897595332,0.0006049156740577187,0.0006480538864355768,0.000639991179321069,0.0006860581404017095,0.0006746083522014036,0.0006701764023620457,0.0006471643653943856,0.000638090870424415,0.0006798037057790062,0.0006417970099287065,0.0006906001932478181
SRR9224436,0.0007759763087177551,0.0007373669102593849,0.0007828503755482817,0.000712621478612293,0.0007783817943775879,0.0007760587102138967,0.0008173332709091512,0.0008183674701174807,0.0008011990323452703,0.0007413199367192618,0.0008082452257579482,0.0007347979239830326,0.0007532586939511818,0.0007723280436143449,0.0007522877534039164,0.0007801057284233824,0.0007323264188548936,0.0007155345537836228,0.0007566580515746848,0.0006696201692067609,0.0007437530219544636,0.0007707059238622691,0.0007163657361944457,0.0006513731199469965,0.0007258718019464391,0.0007496909132281358,0.0006477096667907425,0.0007057923027291286,0.0006850372435064605,0.0006264603545589635,0.0012023616958008764,0.0006582153340018077,0.0008033123641190937,0.0007210191361892919,0.0007074033267887987,0.0006491093669462617,0.0006423275155499356,0.0006208981119328252,0.000781164098315814,0.000674200344148435,0.0006554696478245518,0.0007119819979176864,0.0006289380445399458,0.000654346070069678,0.0006922431463120797,0.0007408528391740666,0.0007190045780159121,0.0006523905133689362,0.0006977887995227022,0.0007349900835061653,0.0007292563682383172,0.0006820852349963767,0.0006656920599262418,0.0006702622754134874,0.0006215170382431745,0.0007496893355348018,0.0006744800042171154,0.000697201063033864,0.0006840744903864432,0.0007278927314657715,0.000741367515079528,0.0007211856473108699,0.0007118130667679195,0.0006997724828444807,0.0007425641447224696,0.0006970201573792748,0.0007250631323724206
SRR9224497,0.0007435281370585196,0.000717733640909602,0.0007711519924314865,0.0006900378036696467,0.0007556094969682404,0.0007749740693459684,0.0007896367852282041,0.0007978359288436317,0.0007764271019091328,0.0007113588052120415,0.0007627024905061616,0.0007004385861718165,0.0007270544196656698,0.0007391026370312453,0.0007398321271450162,0.0007441292429225064,0.0007045633844724764,0.0006984785000780585,0.0007211748673533543,0.0006499773181145429,0.0007235478343430553,0.0007499800854254604,0.0006868054928253523,0.0006300602483665983,0.0006965871870297633,0.0007381354115777224,0.0006191217090624457,0.0006823897887064595,0.0006578278944900561,0.0006121964573455864,0.001172034473287593,0.0006469696610114077,0.0007916959432806331,0.0007072735749400076,0.0006782233994696163,0.0006276256473746796,0.0006229530812449362,0.0006016808871506488,0.0007596144450728665,0.0006461949270484053,0.0006501531156404848,0.0006895721109795701,0.0006003947510681392,0.0006406021456020512,0.0006658560552186682,0.0007054272427962438,0.0007013018786047371,0.0006416258921146116,0.0006825850115390797,0.0006988201381513474,0.000699675512830112,0.0006886504287441884,0.0006505711889345654,0.000646271087025483,0.0007593525618712634,0.000616642397221442,0.0006476023954707123,0.0006831915007641675,0.0006792547508868238,0.0007202668828844789,0.0007167978269787892,0.0007106399712402597,0.0006890071342517999,0.0006766651713252858,0.0007261419575622222,0.0006718124845741965,0.0007310507196309477
SRR9224498,0.0006882821640018527,0.0006680505062156483,0.0007018205307376841,0.0006180859117751086,0.0006847432602551376,0.0006803278731855371,0.0007091483105038659,0.0007269028320178996,0.0007027282410935195,0.0006394450129668037,0.0006848463919006584,0.0006335347304152696,0.0006856183048109625,0.0006591845012122114,0.0006755774048113484,0.0006842493369648707,0.0006420821645146882,0.0006254532284966115,0.0006379379934060551,0.000589964671298229,0.0006422277838705754,0.000668325761246364,0.0006348577103730646,0.0005627637246937937,0.0006268293561502589,0.0006460373613400007,0.0005522901288000371,0.0006296541642010799,0.000587337724495929,0.0005450440789510861,0.001100866433946079,0.0005821979317855239,0.0007191447492839289,0.000632894056529338,0.0006189630444428167,0.0005568705115354271,0.0005529389045688576,0.0005308482858912368,0.0006849035524356449,0.0005788514887178582,0.0005759725771379802,0.0006134330798914279,0.0005298337738069169,0.0005806734522151419,0.0005982301240404699,0.0006245541224113826,0.0006305034345381314,0.0005691574447829912,0.0006097862934255999,0.0006386136795922493,0.0006370034270317866,0.0006061873485361955,0.000576194535444034,0.0005773640635303773,0.0006900451414786597,0.0006534646741545241,0.0005137062439933747,0.0006192760096508343,0.0006145905322252098,0.0006629578289053611,0.0006542259243164909,0.0006507851110605491,0.0006228512569095211,0.000611892986878328,0.0006458581397130375,0.000607817450483442,0.0006518410108214203
SRR9224499,0.0007337060967830283,0.0006865039561277065,0.0007388913798106596,0.0006618937783416284,0.0007360685137023986,0.0007280931396946689,0.000761261022775969,0.0007677221975557644,0.000744673742538308,0.0006880142024166456,0.0007342186295709643,0.0006738287866759244,0.0007225792443162555,0.0007151971155406991,0.0007195844995291984,0.0007189545175493556,0.0006741779488569242,0.0006692441607750363,0.000683443088516449,0.0006210606436415904,0.0006842401283948271,0.0007091308159285243,0.0006641980400762683,0.0006027097376295876,0.0006666307240377119,0.0006979324391411347,0.0005989422120244789,0.0006592330791225451,0.0006329255035922992,0.0005888206170956018,0.0011369090993522987,0.0006186237592103421,0.0007556796933989857,0.0006676912086679833,0.0006545989649933397,0.0006025300836005026,0.00059439579933771,0.0005772485160295053,0.0007283637897154308,0.0006198736665631401,0.0006224562697314211,0.0006582616477433528,0.0005792349708532286,0.0006208287263678629,0.0006375705363220732,0.0006822185185988451,0.0006770581174433152,0.0006089544094213367,0.0006469274302747997,0.0006732056432649673,0.000671666860142105,0.0006428220711617659,0.0006171523395005087,0.0006212116852385526,0.0007147932574834157,0.0006919977178281615,0.0006218345793601428,0.000581660687990522,0.0006615997817757505,0.0006989815001548236,0.0006666236941418471,0.0006725232804969251,0.0006641185108113083,0.0006521683735567559,0.0006883223076090761,0.0006502675729679169,0.0007026032825987624
SRR9224500,0.0007213710890628949,0.0006837197200600393,0.0007242833117393099,0.0006490367220209349,0.000712763089614099,0.0007052693756804527,0.0007466400802270773,0.0007652298742270229,0.0007406192024409787,0.0006681438456763673,0.0007321104407969065,0.0006587605447762341,0.0007115341796439365,0.0006971639793035821,0.0006992487760394693,0.0007258580685477738,0.0006682954898185866,0.0006609782797217428,0.0006716109001269087,0.0006079303872692856,0.0006760023675513796,0.0006972209225562865,0.0006563361065994175,0.0005895541000807095,0.000672126538622866,0.0006895404602713755,0.0005877461726605471,0.0006513275474718554,0.0006206422470903451,0.0005712296664674141,0.001121431704454889,0.0006089158432795347,0.0007402165399939234,0.0006559150230345037,0.0006518918445245871,0.0005847923759966994,0.0005869138569391307,0.000563951562068978,0.0006997494419015088,0.0006091067619358491,0.0006118099520598132,0.0006581991376380472,0.0005591119806430632,0.0006108063982759261,0.0006254948928826887,0.0006817606182667963,0.0006594044786381966,0.0005938824022113741,0.0006331097718793487,0.0006557035631271455,0.000663797692165875,0.0006390142259542488,0.0005967690463933284,0.0006068720198403916,0.0006941421057041735,0.0006803226034949719,0.0006103685219097894,0.0006536665225784409,0.0005513242393610833,0.000680446988097895,0.0006708284834098979,0.0006618891112201411,0.0006539551338986281,0.000651707304552806,0.0006806550031303015,0.0006445887466949581,0.0006832695550388284
SRR9224494,0.0007521878441423184,0.0007400891037135087,0.0007576758669664719,0.0006809480110409953,0.0007499944704346151,0.000752963269189797,0.0007783766217674394,0.0007838193622658967,0.0007802342801404166,0.0007026088006239682,0.0007570862105407601,0.0007006758268155633,0.0007654682668921064,0.0007323079187282608,0.0007383836098674617,0.0007745150801551413,0.0007084443108344844,0.000687767510410577,0.0006877973611105628,0.0006482218517617084,0.0007221447921039679,0.0007627180438131614,0.0006865816775034871,0.0006210251431966272,0.0007063101394148411,0.0007149665168864707,0.0006207530505518975,0.0006794157376768297,0.0006560976126444842,0.000612141818442642,0.0011574803430820634,0.0006385213482490587,0.0007642705022716024,0.0006863624030408592,0.0006841965456471517,0.0006173863887791288,0.0006195327316820525,0.0006033516934262347,0.0007461643778722129,0.0006340529953811379,0.0006438169031062294,0.000679926278059532,0.0005935904768214671,0.000641823022494828,0.0006611201332262031,0.0006964799385578929,0.0007065361401057851,0.000629523805541955,0.0006789003253681382,0.0007126012652924985,0.0006961660683161531,0.0006708024494369328,0.0006435304819215358,0.0006428765659356896,0.0007316429760062446,0.0007140671375090559,0.000650699726607181,0.0006836951724682222,0.000672286480825786,0.0006281064312983951,0.000687933894322214,0.0007028310169080845,0.0006961004595995806,0.0006935783854003992,0.0007183510377049177,0.0006807068084099808,0.0007138267984633171
SRR9224495,0.0007414083105961898,0.0006928389989547296,0.0007584754714634296,0.0006824137821553516,0.0007388249520607961,0.0007231216681309418,0.0007821101439130322,0.0007918766747397527,0.0007743650720481784,0.0007024624138274555,0.0007558541783061858,0.000689908799787002,0.000706203723383047,0.0007128900797961212,0.0007194445242197993,0.0007192384477248849,0.0006857253352224953,0.0006751583715285577,0.0006973868223079514,0.000634311691394171,0.000695332328745524,0.0007074354979044622,0.0006742722615506377,0.0006187929232001461,0.0007047206038404866,0.0007136568825793025,0.0006254490601508388,0.0006786402507883229,0.0006590564770883175,0.0006027517134088526,0.0011576174776021936,0.0006321606228449354,0.0007473878154753842,0.0006966783098142938,0.0006661510628148982,0.0006172609065346567,0.0006251729026905227,0.0005955166696727425,0.000741793044772607,0.0006386759656555897,0.000639104845785311,0.0006836325028331692,0.0006005490294114668,0.0006193237953774223,0.0006437827719509944,0.0006966827686301131,0.0006817950111425813,0.00062546055895666,0.0006571206429297692,0.0006684714511767631,0.0006671468432124877,0.0006504607349881734,0.0006310906696949174,0.0006333617775068649,0.0007445510791756114,0.0007108590894122933,0.0006426183412573895,0.0006524118161270622,0.0006643503821933849,0.0006873752822478749,0.0005698372251833599,0.0006855457704620809,0.0006723582931886833,0.0006574085231804233,0.0007091141063626988,0.0006618323354513493,0.0007016295802645834
SRR9224496,0.0007372990809139144,0.0007152173060455668,0.0007426965859184567,0.0006763072205329986,0.0007126195252452546,0.0007282255162290058,0.0007402486757934037,0.0007648823102585094,0.0007393184660315337,0.0006802244599759516,0.0007398484955746404,0.0006816301001806968,0.000731892412656198,0.0007241987501891381,0.0007314932662663958,0.0007011537718295492,0.0006931531609714803,0.0006682199048798042,0.0006840114794456896,0.0006203840688271642,0.000684363430275442,0.0006903308105846829,0.0006816647380848589,0.0006014497983477075,0.0006819587783816081,0.0006947382627651203,0.0006050869957005522,0.000673302738843261,0.0006431559405343167,0.0005935597792830611,0.0011546988000358462,0.0006086164775665988,0.0007588175781164224,0.000702603970592784,0.0006551159440998006,0.0005959839559191372,0.0006056987046832395,0.0005775782211555565,0.0007064200389964499,0.0006346046616688576,0.0006242394893054868,0.0006529930862411035,0.0005742021210637954,0.0006219857227153891,0.0006363583489521383,0.0006727567419543318,0.0006764955459228774,0.0006117141679418725,0.0006470151902972886,0.0006780386847802879,0.0006653996070101726,0.0006418749069032822,0.000622288295030479,0.000622536489356687,0.0007155888738311454,0.0006968230143817496,0.0006318165658818851,0.0006508036844395085,0.0006472556331899544,0.0006942513710683543,0.0006773197270407358,0.0005592833318922758,0.000662581005131683,0.00065980445988507,0.0006985667479237677,0.0006534893747417747,0.0006921781252571957
SRR9224102,0.0007298424633048491,0.0006998729775802572,0.0007223815169999496,0.0006611902817368382,0.0007263333424875369,0.000729895519061313,0.0007364882228734731,0.0007734034642993584,0.0007452104951872187,0.0006745093889500802,0.0007374638096615372,0.0006701301468665554,0.0007158572544592314,0.0007098040150923067,0.0007241162457280849,0.0007244972972955539,0.0006830717850676892,0.0006601223707162857,0.0006866916184600293,0.0006246099103008111,0.000673208537280453,0.0006944767335168911,0.0006590715316599686,0.0005961743491952378,0.0006608135110842784,0.000703032420963829,0.0005889953755541972,0.0006616663287257412,0.0006269424021784613,0.0005825325907117313,0.0011210300148127136,0.0006170914787635482,0.0007475838615353872,0.0006914398940820921,0.0006653270087964919,0.0005913170099091434,0.0005906545053581332,0.0005680806533753837,0.0007320195592469593,0.0006093542374977339,0.0006187636604231217,0.0006528633561827862,0.0005661573190435448,0.0006196674778837463,0.0006383455272208255,0.0006686228490556126,0.0006717901756183871,0.0006032095259578558,0.0006415247540180911,0.0006651646425643236,0.0006804016911007227,0.0006402452804543037,0.0006188406109546781,0.0006104587052590615,0.0007194931014238272,0.0006874188976899035,0.0006158256825142625,0.0006538797040199475,0.0006515680934020154,0.0007015666637012407,0.0006774628032576555,0.0006743525226120419,0.0005654233925458588,0.0006446829558454358,0.0006810165590446712,0.000644064228796786,0.0007029334425799855
SRR9224100,0.0007081292361565606,0.0006860212837609934,0.0007177506842354234,0.0006345729765287292,0.0006982471439340967,0.0006990168545996379,0.0007226208926322034,0.0007301574775865535,0.0007199493589239051,0.0006577135782952537,0.0007129164847065559,0.0006458342147578184,0.000715801577271,0.0006877667216083705,0.0006886823451264651,0.0007154026210801378,0.0006599925530942783,0.0006462627405835352,0.0006680274303714317,0.0006045425809720686,0.0006730741971379702,0.0006897424129422912,0.0006524321465384364,0.0005807246212519411,0.0006534737473076686,0.0006767039049754413,0.0005659763599501939,0.000627782106380131,0.000608707016350849,0.0005715585825904634,0.0011160996241588326,0.0005921981609854891,0.0007229729078899876,0.0006469673239233386,0.0006480647531199637,0.0005723742072800086,0.0005783764015350556,0.000554685290709545,0.0006885266424707721,0.0005995162342257636,0.0005919785260863543,0.0006328373721868689,0.0005488834932001157,0.0006017603928826934,0.0006245878883311436,0.0006514774440693408,0.000654528142369355,0.0005876311111685814,0.0006258802022742237,0.0006649924007342535,0.0006472024096240096,0.0006376110846058559,0.0005864102615865486,0.000595686787497689,0.0007004683903474065,0.0006687869792683901,0.0005992325191263582,0.0006364638223415183,0.0006424989236673478,0.0006908637165854914,0.0006552197782307908,0.000664086889018754,0.0006381527570899512,0.0005447609803997893,0.0006761235663973962,0.0006315937096148895,0.0006693376658198592
SRR9224099c,0.0007826371365135409,0.0007515219293346936,0.0007812566760779691,0.0006990885456237007,0.0007746811999799825,0.0007881644314919856,0.0008033655364735922,0.0008188023177550978,0.0007874295689011239,0.000718627109053093,0.0007974698661357124,0.0007156483618284183,0.0007536889560599855,0.0007561305583430606,0.0007649881053246233,0.0007565621888633016,0.00071777886057503,0.0007137445892985549,0.0007210402899020883,0.0006611113787365193,0.0007276914441285644,0.0007589928112548413,0.000707581535085389,0.0006400816816437557,0.0006983090308521761,0.0007388260558450307,0.0006297435151615363,0.0007008968323946053,0.0006623992795089569,0.0006223066910485493,0.0011787932251100257,0.0006552438472148854,0.0008134709829422407,0.0007307896508178148,0.0007017151701941876,0.0006297644376684648,0.0006329477076558887,0.0006147886237791225,0.0007675111230442045,0.0006593297523882353,0.0006554953230932988,0.0007031022381337302,0.0006145061620826005,0.0006618961586331427,0.0006826456193215126,0.0007054347749517752,0.0007120386044189361,0.0006454016740251996,0.0006837814787995356,0.0007144643538893776,0.0007144587975868427,0.0006926064848170487,0.0006562838265404861,0.000654748961359905,0.0007676167862362694,0.0007398756783125254,0.0006516701782172686,0.0006917457193910827,0.0006914608524837484,0.0007379884230974497,0.0007284701133871064,0.0007254784413147216,0.0006950476980067814,0.0006966118214533978,0.0006392849755464492,0.0006835521039406505,0.0007415757565198772
SRR9224105,0.0007311034408918733,0.0006975625846466245,0.0007278186441983005,0.0006525814875335739,0.000721974672251268,0.0007397332866231015,0.0007441124753612814,0.000756175865233408,0.0007505060751241871,0.0006755773850800569,0.0007396613356714608,0.0006641122917853799,0.0007163493117112594,0.0007025326378450415,0.0007070915446175817,0.0007129273536800001,0.0006742322368760711,0.0006538600600535446,0.0006750874464869351,0.0006152712917188386,0.000679578488770995,0.0007017981875717489,0.0006590081494745583,0.000595022856760987,0.0006642883279084149,0.0006978663488699205,0.0005902404259311498,0.0006538173716934795,0.0006235100369700662,0.0005795371109274153,0.0011496669467981214,0.0006019699627300572,0.0007616418418706255,0.0006626782746055618,0.0006538933527169298,0.0005866733922594653,0.0005865625946393446,0.0005702975108772188,0.0007209078111640897,0.0006148061355485341,0.0006164940229728841,0.000648526157784777,0.0005697767136219693,0.0006119293856989548,0.0006364397939602387,0.0006716923919852664,0.000659220931379098,0.0005983826840685263,0.0006405315459377626,0.0006749335890983033,0.0006681668485200295,0.0006358751064656456,0.0006118791831332038,0.0006140320119947851,0.0007141665194359248,0.0006803342669499903,0.0006097558293606107,0.0006491549918019092,0.0006507148822788472,0.0006953444883665206,0.0006757091316415603,0.0006744049079818194,0.0006534971613713751,0.0006475368057866713,0.0006782940063652207,0.0005696952352336703,0.0006899196918335488
SRR9224104,0.0007587681912349841,0.0007406081600637976,0.0007577786180059721,0.0006776050168320314,0.0007469736035150055,0.0007828530631369878,0.0007774920757670776,0.0007887034695367096,0.0007911706024758404,0.0007025841853504722,0.0007665145717687249,0.0006998453283133816,0.0007648717588871176,0.0007212678026396255,0.0007593763392529227,0.0007532776544461958,0.0007231953857802895,0.0007001952836204892,0.0007001141770824543,0.0006575215654126207,0.000707320525751423,0.0007194276959253697,0.0007067491390497011,0.0006302375488202218,0.0007017867141666106,0.0007103102398843565,0.0006260317631024268,0.000674195444510225,0.0006563475282256614,0.0006137179942851361,0.0011593524932226702,0.0006396508832956579,0.0007689531575203148,0.0007052165189126426,0.0006918306064404053,0.0006252463235864057,0.0006241362901058819,0.0006046880662846602,0.0007571211345347578,0.0006486030370835172,0.0006479703300312707,0.0006780256475257858,0.0005958053630275003,0.0006467917220911736,0.0006714494245563283,0.0007053252620335095,0.0007012491510949829,0.0006335674680878311,0.0006691694730325354,0.0007051142208565333,0.0006840807914316556,0.0006802505528690472,0.0006488406567947061,0.0006455516897557182,0.000727044125546405,0.0007237523700345847,0.0006397607716751566,0.0006866026916968652,0.0006742463955939454,0.0007120797023917035,0.0007013993982102064,0.0006996388576480823,0.0006975102132750417,0.0006706306327176053,0.0007203516297676757,0.0006747840419347355,0.0006383400111265872
