,SRR9224359c,SRR9224363c,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224328,SRR9224122,SRR9224344,SRR9224171c,SRR9224316,SRR9224315,SRR9224542,SRR9224540,SRR9224229c,SRR9224224,SRR9224086,SRR9224084,SRR9224083,SRR9224082,SRR9224427,SRR9224428,SRR9224430,SRR9224431,SRR9224254c,SRR9224289,SRR9224281,SRR9224285c,SRR9224260,SRR9224477,SRR9224474,SRR9224475,SRR9224120,SRR9224121,SRR9224534,SRR9224533,SRR9224537,SRR9224098,SRR9224097,SRR9224370,SRR9224371,SRR9224372,SRR9224248,SRR9224367,SRR9224246,SRR9224504,SRR9224503,SRR9224506,SRR9224507,SRR9224510,SRR9224512,SRR9224332,SRR9224331,SRR9224334,SRR9224335,SRR9224343,SRR9224347c,SRR9224351,SRR9224352,SRR9224349,SRR9224350,SRR9224354,SRR9224514,SRR9224513c,SRR9224518,SRR9224519,SRR9224521,SRR9224061,SRR9224063,SRR9224339,SRR9224053,SRR9224054,SRR9224214,SRR9224212,SRR9224210,SRR9224209,SRR9224208,SRR9224207,SRR9224217,SRR9224216,SRR9224271,SRR9224272,SRR9224269,SRR9224270,SRR9224267,SRR9224268,SRR9224265,SRR9224266,SRR9224264,SRR9224445,SRR9224444,SRR9224447,SRR9224446,SRR9224441,SRR9224440,SRR9224220,SRR9224219,SRR9224436,SRR9224497,SRR9224498,SRR9224499,SRR9224500,SRR9224493,SRR9224494,SRR9224495,SRR9224496,SRR9224102,SRR9224101,SRR9224100,SRR9224099c,SRR9224105,SRR9224104,SRR9224205,SRR9224202
SRR9224446,0.0009654003880415652,0.0006742829052740852,0.0007577315136891979,0.0006704431727635904,0.0006948193297119669,0.0007704548526559892,0.0006507813982714019,0.0009453604237492102,0.0007537919179298393,0.0006776828652287611,0.0007806925508696527,0.0007436177122454895,0.0007478727525320789,0.0008368953140568283,0.0006941637244824447,0.0007571251889830453,0.0009452079114169341,0.0006639055229764795,0.0006383755425581472,0.0007645289291118315,0.0006437797569458484,0.0008002471425841842,0.000854114296956101,0.0006937906759879901,0.0006387035059630877,0.0007651647542313771,0.0009230688273100993,0.0005979305682959311,0.0008354146999648201,0.0007381459897494054,0.000645880858802849,0.0006123910620656035,0.0006272603395193928,0.0006219128158119621,0.0009382319285692871,0.000852661182458406,0.0006604401245632225,0.0007062033840631357,0.0007429954077022123,0.0006067281178495665,0.0005779509077916932,0.0007664167497464995,0.0006680290352628065,0.0008997383647063798,0.0007627854331480242,0.0006345176454587201,0.0008573663809294013,0.0007066025992162633,0.0008285463615427004,0.0006964750089974905,0.0007546252271327106,0.0007651129110701994,0.0006466882973830189,0.0008622223150386576,0.0006679552494165158,0.0009925081941374707,0.0008635539908916596,0.0007048692085863937,0.0007987760411312385,0.000709606403508249,0.0006308619782189805,0.0008536540882861065,0.000782470090274438,0.000843803756342244,0.0008702793122277002,0.0006516100140079747,0.0007101775397256821,0.0006421551119835621,0.0010261321827557419,0.0006569473466499898,0.0005870925950806001,0.0005967660784627352,0.0008231415704707498,0.0008003417533399944,0.0009804500359239846,0.0008715444644161351,0.0006280362090705014,0.0007351193453616412,0.000603714458142351,0.000724281040358286,0.0006969800226782009,0.0006682789909170697,0.0006083168326811911,0.0006081117576486036,0.0007517512590600246,0.0006810408703994866,0.0006865346693474285,0.000810982262309465,0.0006250699039780072,0.0006245959640533754,0.0007882769342328285,0.0007049580486543066,0.0005594199606033177,0.0006605232718804215,0.0007203786443699207,0.000740347897779806,0.0006419496466932882,0.0008662981374447423,0.0005700343922678672,0.0006002919961823625,0.0007217428931323074,0.000908030057383566,0.0008001132260482145,0.0006643899478062165,0.0006760410141634754,0.0007217994850393615,0.0008380558424761029,0.0008398011977722198,0.0007162034755658433,0.0006119514860347588,0.0007858623932754777,0.0008088485171338144,0.0006194680515147307,0.000763522599905865
SRR9224441,0.0010137908607709472,0.0006768064116040322,0.000760484303056755,0.0006860223220327609,0.0007231179863864551,0.0007716198937754356,0.0006582468189174033,0.001008979004749198,0.0007507010168507236,0.0006786161549426691,0.0007976530839491663,0.0007618587633851378,0.0007580261043978582,0.0008831412907477961,0.0007141040262266094,0.0007564142162048257,0.001008928978092276,0.0006679706647719453,0.0006374606114084247,0.0007744171046792189,0.0006500121551472424,0.0008007563325098744,0.0009012803789242636,0.000707607126460059,0.0006422446136880665,0.0007805858811595923,0.0009351343276600244,0.000595729129732856,0.0008717140206460841,0.0007470828660410737,0.0006713018756384786,0.0006029056793657707,0.0006338474906378928,0.0006227303369956224,0.0009221645487184052,0.0008540351834541968,0.0006703696996247268,0.0006871239474829196,0.0007570764560633312,0.0006025297971237587,0.0005756321917169646,0.0007613910243302089,0.000666069934729521,0.0009064010359061064,0.0007915651025391557,0.0006274527272986823,0.0008909190888460378,0.0007307740706084924,0.0008505933601493582,0.0007057660416510519,0.000765595161779805,0.0007787006434883251,0.0006450989174813177,0.0009219945714080288,0.0006796126848157008,0.001029306689286523,0.0009194920263108468,0.0007216520620260365,0.000818356057389,0.0007245240623442005,0.0006398747172958532,0.0009141133424047587,0.0008375361355808327,0.0008624764369250418,0.0008925843706085063,0.0006663795982077723,0.0007331299344395108,0.0006501288279575322,0.001045618665406803,0.0006615698508205645,0.0005909189809166748,0.000603952232395328,0.0008574721472138413,0.0008264664827369084,0.0009929974026541748,0.0008777088884361855,0.00064671584873804,0.000753421476967478,0.0006075800689972591,0.0007457352346812065,0.0007054616684793329,0.0006898867659763016,0.0006173234516457103,0.0006203540893968859,0.0007706783786411391,0.0006989506286694313,0.0006840561589812326,0.0008122117875286408,0.0006325178769175571,0.0006497631564435687,0.0008112186908531498,0.0007154561459365729,0.0006553246224637662,0.0005553302475829466,0.0007295215996004209,0.0007287554281384829,0.0006500494768414376,0.0009133908378859398,0.0005744749965864102,0.0006058652262615523,0.0007190187823799164,0.0009596355570126269,0.0008164201559815767,0.0006690945851636202,0.000680386590513537,0.0007172725008148642,0.0008678620998805972,0.0008775152505175407,0.0007484689986708244,0.0006255427824842413,0.0008122325603286631,0.0008577362730701583,0.000627631079601119,0.0007579082683968026
SRR9224440,0.001048421640128311,0.0007203336365438381,0.0008221760053801778,0.000734832308509223,0.0007781725533498134,0.0008530408040927298,0.0006979557323199709,0.001133551678027679,0.0008255680101055276,0.0007271503700306694,0.0008665730494455671,0.0008018573550623589,0.0008154289169596088,0.0009698995216399642,0.0007548263203592642,0.0008051265221474704,0.0010759653736566155,0.0007283215694751218,0.0006761878256640034,0.0008144547360731942,0.0006975951331903377,0.0008745963213475302,0.0009781648876272357,0.000751781757873835,0.0006874208545968796,0.0008383868356963679,0.0010056385740638146,0.0006399029633622905,0.0009333721206915474,0.0008145027106807019,0.0007165628082208933,0.0006523909223555968,0.0006833486722387994,0.0006721282713794202,0.0010034097350753491,0.0009257728708720265,0.0007171714452017192,0.0007499454204460761,0.0008247840888417406,0.0006439887163785209,0.0006194744617211077,0.0008300186842363752,0.0007177021587817915,0.0009910649359228644,0.0008265056546698953,0.0006785695358104913,0.0009462157144634985,0.0007981649513077736,0.0009221329690878669,0.0007607411287242287,0.0008267817886710491,0.0008366828441191704,0.0006977446091374593,0.0009925905746383452,0.0007368957038410855,0.0011048521461153368,0.0009897573307960119,0.0007968984800204294,0.0008998228557260354,0.0007728828687687528,0.0006920613627660264,0.0009732464540739199,0.0009224741001769654,0.0009506998888256571,0.000984130386452685,0.000721241073064363,0.000810503063810098,0.0007186249581648554,0.0011223352240990032,0.0007276723419380087,0.0006424316426589271,0.0006588498857135864,0.0009426076250371484,0.0009523285187916412,0.0011040433671404965,0.0009856067115553624,0.0006934376249397357,0.0008408333419983249,0.0006558077403480184,0.0008343115435784115,0.0007573470443028158,0.0007590733631365853,0.0006571510443780552,0.000670856439670195,0.0008311833542826708,0.0007506954865728609,0.0007542224957377831,0.0009038022941543935,0.0006888905915740273,0.000679127833591682,0.0008947098862515017,0.0007863474579330164,0.0007115663894135345,0.0007241957019012625,0.0005968521553860565,0.0008008836682961221,0.0007132920659796202,0.0009708683430838073,0.000614032005428397,0.0006446541114593766,0.0008114574178474372,0.0010121184922060758,0.00090536156530128,0.0007385601296257058,0.0007599012993985662,0.0007996262736057915,0.0009530556676309378,0.0009235715200295764,0.0008129602997812465,0.0006667255636504266,0.0008938997966131767,0.000921966230324971,0.0006717374626535573,0.0008232825452913918
SRR9224220,0.0010256197325390257,0.0007243109248798595,0.0008286785076231958,0.0007548679639451001,0.0007578965070443436,0.0008550787289106965,0.0007078328440243123,0.0011153343295992211,0.000819606452163973,0.0007305328968939535,0.0008457265114770354,0.0008177410892871651,0.0007934971725760618,0.0009637854049568111,0.0007543892275063668,0.0008331727834459086,0.0010348409167861882,0.0007415726739426005,0.0006830668607864911,0.0008603924563268075,0.0007028038822293326,0.0008929895293375564,0.0009880628537238714,0.0007571651737761948,0.0006754038479835826,0.0008409593174995599,0.0009903719954242314,0.0006499991836837352,0.0009047462516915331,0.0008276653031123341,0.0007087236236597147,0.0006547893431914066,0.0006812557058892715,0.0006672712323543686,0.0010157219308596834,0.0009358629723531761,0.0007257222333052483,0.0007709147518880303,0.000840156484263074,0.0006511071430753411,0.0006271693128666649,0.000845510614870208,0.0007185303891914781,0.0010011852244320007,0.0008414338804488221,0.0006899416438256854,0.0009486359341227124,0.0007890662881662883,0.0009495278546289754,0.0007456327170626567,0.0008302163932570379,0.0008533927864711227,0.000719896608908739,0.000953718514919789,0.0007471108793047052,0.001087948147110565,0.0009837087121621214,0.0007844440150976754,0.0009003809897099124,0.0007790600246678979,0.0006960775890166247,0.0009763347194835241,0.0008946265614718952,0.000951884848104652,0.0009515096126748846,0.0007178430094129497,0.0008251590812831452,0.0007228455104433031,0.001166046582595526,0.000732936235838069,0.0006548386262763299,0.0006686652267315946,0.000951219559235659,0.0009414578068270862,0.0010766780203074078,0.0009607931759978771,0.0006941793839195877,0.0008169393136569688,0.0006619263165594094,0.0008209240998804881,0.0007832639579273997,0.0007162714364964686,0.0006691132823581144,0.0006760951320697922,0.0008371403803519515,0.0007577117995952772,0.0007585533121560789,0.000906409034842612,0.0006889328119636629,0.0006712798200327783,0.000887471322416469,0.0007903266302105079,0.0007304534540234456,0.0007226134771192031,0.0008006475276073214,0.0006003519015408984,0.0006880680578769957,0.0009841935086345008,0.0006269477891777088,0.0006434688971389859,0.0007772228042914576,0.000987355371798868,0.0008937975347977482,0.0007252463331877097,0.000758565982672898,0.000795382756433142,0.0009562098547369343,0.0009522884365339552,0.0008203774410331743,0.0006672178325858446,0.0008668732696415534,0.000919225898772036,0.0006879682982033476,0.000820558883070681
SRR9224219,0.000968702185945049,0.0006458099923113982,0.0007524932436929969,0.0006595083647253899,0.0007034776406434209,0.0007556829504207047,0.0006232675032302931,0.0009766006589355463,0.0007362470525091587,0.0006586972481562785,0.0007859606340454328,0.0007237981974876596,0.0007382644532769933,0.0008703991271213742,0.0006949890370696617,0.000734509747339028,0.000977698622825897,0.0006565403273750069,0.0006088085190873955,0.0007432917909186975,0.0006331256087643235,0.0007913629642140952,0.0008786453967106379,0.0006822296548673943,0.0006186991840944724,0.0007738209507049932,0.0008953756027785753,0.0005699154347277364,0.0008250577157215371,0.0007450517669477315,0.0006361243938484859,0.0005834972727836252,0.0006019075340219113,0.0006054811494613467,0.0009185155619468772,0.0008394131113363121,0.0006435889733016571,0.0006677135316851309,0.0007479798518479234,0.0005806993098933321,0.000553708195532004,0.0007430749715729959,0.0006498648355950646,0.0008766638994448536,0.000757002683381169,0.000602177084975758,0.000840762736502201,0.0007036333934703217,0.0008135576397096624,0.0006749995963750135,0.0007379578157330207,0.0007387038570556866,0.0006181542378545777,0.0008784217575120654,0.0006591263184178157,0.0010030754647984519,0.000881725843600003,0.0006854310506226087,0.0007938004312902175,0.0006916642496654977,0.0006092005153596407,0.0008957474662639198,0.0007874528624963278,0.0008407985018197916,0.0008486672692097017,0.0006325026094800512,0.0007061801851529698,0.0006272438252064527,0.0010065803344968033,0.000646185796990223,0.0005673499354448173,0.0005770149690775376,0.0008229804250665248,0.0007902603921283575,0.0009684136050233742,0.0008599598135661688,0.0006219126538958407,0.0007507423596686022,0.0005837894523375082,0.0007167795624181419,0.0006676936671026098,0.0006652883687412811,0.0005894227542383222,0.0005896360521152983,0.0007402386928363321,0.0006701273247588548,0.000670960074760592,0.0007987187903386605,0.0006168258536967233,0.0006210527576358759,0.0007731116946991405,0.0006898267729157977,0.0006394378762198802,0.0006513583023412515,0.0007202601543652391,0.0006945584680539969,0.0005154226162883577,0.0008760988378192461,0.000542017110492177,0.0005837089190498488,0.0007090721155417672,0.0009265590203761247,0.0007781147196174235,0.0006515829490622215,0.0006700385750546832,0.0007014403207895632,0.0008329741503852706,0.0008336287787485462,0.0007072782386390966,0.0006022047607668035,0.000809197003832357,0.0008241645925362171,0.0006003318993564636,0.0007323652989173153
SRR9224436,0.0012450194185440017,0.0008409062743478461,0.0009831399487102098,0.0008730288433819094,0.0009332745163247802,0.0010252716419342093,0.000854337892402905,0.0013219615919200893,0.0009479828215805653,0.0008482467937129815,0.0010457321667260416,0.0009886530320551458,0.0009431505484675852,0.001215964990568372,0.0009193319385130814,0.0009802192690612104,0.0012959998274535444,0.0008848237377649388,0.0008025299872285756,0.0010004853267860123,0.0008243327050251205,0.001069152053579157,0.0011414756829426886,0.0009115933306916184,0.0008105468457223776,0.00102797022739965,0.0011929937502306906,0.0007628046463931852,0.0011135071305471784,0.0009741703214395959,0.0008574927663524976,0.0007659615468441819,0.0008243384145638263,0.0007977077228824795,0.0011801572032701132,0.001094123455810992,0.0008665645472391456,0.0008958153622362844,0.0009708370115919982,0.000768385910000033,0.0007230557916529271,0.0009840242806278146,0.0008562808104222306,0.001147421110317027,0.001002583290682445,0.0008038185829417191,0.0011433099502211183,0.0009815778368248125,0.0010647862206211742,0.000951842471659014,0.0010169777070174447,0.0010202980191039357,0.0008485285214438756,0.0011724484917802218,0.000925413115139981,0.0012776978806536778,0.0011903968705086192,0.0009627255443486317,0.001094769269120497,0.0009655793452087796,0.0008207668999155988,0.0011771791313639035,0.0011032065283221703,0.0011597466529359023,0.0011942763260262962,0.0008967949190656658,0.0009998771420808505,0.0008532724838369664,0.0012607186352291896,0.0008868528113480434,0.0007743351540260952,0.0007843704560548733,0.0011545562277703297,0.0011415286989551532,0.0013086970480890923,0.001175892871235607,0.00083415500353047,0.0010223258146992947,0.0007735274326265771,0.0009777109633380184,0.0009139293538848246,0.0009163983751794446,0.0007995819053275114,0.0008194600983426561,0.0010088469726654288,0.0009017485906382436,0.0009002841930854357,0.0011023944927609887,0.0008309255815307415,0.0008117928036272758,0.0010678077922118409,0.0009316833129525421,0.0008532611131292482,0.0009035234417341322,0.0009660744816482539,0.0009808061979224836,0.0008652274754146099,0.0007314869655008565,0.0007351475845168701,0.0007813188184107445,0.0009383405798599428,0.001193396112500507,0.0010815308042580359,0.000890037489725497,0.0009247110768902219,0.0009635634346829887,0.0011759625222972096,0.0011272379111430082,0.0009839863238007638,0.0007922945365965526,0.001093686586206282,0.0011175513420966887,0.000805931933524059,0.0010150530847971813
SRR9224497,0.000939124872132796,0.0006053695895185124,0.0006792164330925075,0.0006082287785431551,0.0006356322009727948,0.0007043799422266922,0.0005741885899890503,0.0008878491314673756,0.000687279826176694,0.000618257306252813,0.0007208296845975802,0.0006733294917338997,0.0006783571785451319,0.0007724658510481378,0.0006217207145928453,0.0006877589296277302,0.0008897256111074335,0.0006029396550917587,0.0005717338961816195,0.0006926204369756593,0.0005846632377723746,0.0007308734687084244,0.0007973904055856677,0.0006298454184031381,0.0005673250696982446,0.0006895420351258406,0.000844184721101723,0.0005324633569958152,0.0007537098835661785,0.0006685846138997959,0.00058967471753485,0.0005481437828378304,0.0005623163868221162,0.0005583445352081523,0.0008702025448324463,0.000766771870514018,0.0006020987249479987,0.0006318799753634481,0.0006733332292125906,0.0005428174298384254,0.0005147984996401203,0.0006808316898606195,0.0005916616431436299,0.0008104296462083076,0.0006841327344157018,0.0005598768992225709,0.0007818316324195665,0.0006380660121234365,0.0007600088124023156,0.0006228418926120074,0.000663198629493655,0.0006847900847610653,0.0005744894973401323,0.0007843825270457964,0.0006073173508972904,0.0009128133606038966,0.0007802868271303972,0.0006295043971734869,0.0007124032426040243,0.0006316214117481094,0.0005636260586553482,0.0007787420617194737,0.000708643536265603,0.0007609847264232649,0.000754874808761716,0.0005860413033651171,0.0006379333463932329,0.0005728978592822975,0.0009569287989790636,0.0005943669068550453,0.0005232150126133284,0.0005364127263992751,0.0007585419019180559,0.0007282419290005228,0.0009033258532925941,0.0007736080851043996,0.0005636581880863474,0.0006632504117094617,0.000538964490163646,0.0006609007526040546,0.0006108647042144612,0.0005981406357571764,0.0005408252502589035,0.0005439660243841629,0.0006774592169261296,0.0006019817762877064,0.0006087086479932877,0.0007087432011185493,0.0005657847898533222,0.0005624819539301238,0.0007010713881095127,0.0006278810051536162,0.0005945357316052119,0.0006025416210829388,0.00064619557407726,0.0006593009570686688,0.0005674008580153669,0.0007684865439524696,0.000465963929547336,0.0005373960661345527,0.0006526802821290964,0.0008236128532399088,0.0007201645289056593,0.0005912980814667499,0.0006134276834009444,0.0006343873840745817,0.0007739371504211753,0.0007518332142248184,0.0006453627713476873,0.0005444892949987986,0.0006987885516245989,0.0007341188195084401,0.0005592711651606608,0.0006750434525271659
SRR9224498,0.0009247343769231054,0.0006276627781791715,0.0006977146577129479,0.0006304752502018358,0.0006584336820231881,0.0007167556691069474,0.000594487457035352,0.000905940852532674,0.0006858313253803184,0.0006425856349815727,0.0007360977359707621,0.0006883849337818747,0.0007010939995397616,0.0007892546337571955,0.0006479897422852381,0.0006976870111579398,0.0008970668449411894,0.0006176907849037816,0.0005871265997185332,0.0007200581422925512,0.0006034246979639953,0.0007327493331052267,0.0008158046872396593,0.000641650394540163,0.0005917928975194853,0.0007014341983889395,0.0008369036638252731,0.0005486101727770396,0.0007556392747413888,0.0006795251504125132,0.0006144713438761377,0.0005636466133839512,0.0005788008183336619,0.0005754529539372057,0.000871972774692848,0.0007904600975974504,0.0006181720806026687,0.0006398974803818558,0.0006879553585506606,0.0005568030046816659,0.000534743828045144,0.000698891388294146,0.0006197365946320175,0.0008117479336015645,0.000698232697832804,0.000579705522547813,0.000783400200086724,0.0006623471241599011,0.0007685438113838466,0.0006431000745484594,0.0006790367508951784,0.0006995344615954206,0.0005921708713801023,0.0008094534056672723,0.0006209069987484533,0.0009466983368855274,0.0008105135651273147,0.0006406646348861252,0.0007289156997519834,0.0006523967367513015,0.0005843895233093266,0.0008040505760532474,0.0007465943813936164,0.0007793111090006542,0.0007924055619389029,0.0006060524962926907,0.0006550101323207524,0.0006005353273628502,0.0009582188557369988,0.0006037900594982957,0.000541716859585536,0.0005538464337100797,0.0007596484565688631,0.0007258578577932733,0.0009188671273017961,0.000799336057097914,0.0005840285029331561,0.0006727004260538135,0.0005583950869438619,0.0006659813288487381,0.0006386424100487663,0.0006203726811653479,0.0005606458709617903,0.0005702946152463973,0.0006878251904704211,0.0006239289427142095,0.0006299695989214737,0.0007285913214413074,0.0005870448108195186,0.0005838101473192055,0.0007431415421313119,0.000653039153669648,0.0006112837742904992,0.0006217317865587699,0.0006655964282420745,0.0006641407569284824,0.0005972266545935919,0.0008061062960196097,0.0005242558099971564,0.0004978421546629069,0.0006709326867704312,0.0008452327508164638,0.0007463062009336688,0.0006121885976084227,0.0006259713743899265,0.0006460371450999039,0.0007818941881376021,0.0007630955621697784,0.0006724852412657909,0.0005711693371273044,0.0007344148504167808,0.0007386335324580286,0.0005733094277382648,0.0006858085944577792
SRR9224499,0.001013005029510594,0.0007264991448489314,0.0008095396711246469,0.0007397837409188713,0.0007761905436493554,0.0008440435662441045,0.0006994726881104312,0.00112764577568753,0.0008017151443321232,0.0007383494329750275,0.0008638983362988436,0.0008057362903238753,0.0007996891146430587,0.0009497495528586216,0.0007658604012417079,0.000801038551395291,0.0010627982373404147,0.0007208712243784655,0.0006916642446009371,0.0008339734789414311,0.0007093479132358508,0.0008819297516533342,0.000981346291464131,0.0007523694311458226,0.0006843103911195469,0.0008457999890499015,0.001005578238909185,0.0006513919274228323,0.0009296242192760768,0.0008305720284834785,0.0007168995512235236,0.0006626237013701621,0.0006894365705202674,0.0006805748118614217,0.0010062110620090794,0.0009379224204929038,0.0007148020034114555,0.000766265527090168,0.0008231672305039293,0.000651116424635276,0.000627112068574795,0.0008198237013921683,0.0007199827423712814,0.0009727219148439279,0.0008284492649231026,0.0006897302947651498,0.000913664400517766,0.0007944917833405017,0.0009438534278524508,0.0007587386836837659,0.000818456302223313,0.000831351630268675,0.0006981196560824684,0.0009736642909983481,0.0007420586844303521,0.0010743654654882123,0.0009591788754750425,0.0008025682136452602,0.0008758505422019362,0.000778045421369982,0.0006883229972210221,0.0009717634835165634,0.000881861518786431,0.0009617228881995143,0.0009389896839863202,0.0007163349067592716,0.0007943233567978664,0.0007162473731325887,0.0011379649605567398,0.0007344007158587271,0.0006565812825756505,0.0006619076270462863,0.0009508617335298929,0.0009243587589964563,0.0011130741671019513,0.0009716828116662095,0.000690962171485658,0.0008338681412528117,0.0006552481585806452,0.0008167181843440939,0.0007674663092378003,0.0007282471846233768,0.0006795168017918458,0.0006756634977958787,0.0008220441430324484,0.0007525208595659352,0.0007442225286581505,0.0008943569237484027,0.0006824211183226954,0.0006888538481622289,0.0008649340408460289,0.0007775542977273635,0.0007149527452812928,0.0007175311085936826,0.0008160078828605464,0.0007827155409044379,0.0007061799497410056,0.0009472251465526428,0.0006218674366379979,0.0006530055976940119,0.0006212600079473901,0.0010006338182432049,0.0008740910014529914,0.0007418949575578327,0.0007579146008101775,0.000778027213979538,0.0009647132711807764,0.0009190355018237375,0.0008074183768976571,0.0006711422833165559,0.0008701856708387204,0.0008975587829644753,0.0006784054165909438,0.0008139349471036958
SRR9224500,0.0012460500835189852,0.0008703156595878702,0.0010333779123255864,0.000942554449132919,0.0009754959747079043,0.001073339215468223,0.0009148736766151684,0.0014123169709641741,0.000991239046466638,0.0008901434719900743,0.0010930007749166688,0.00100788417009208,0.0009639919511754316,0.0012693350229184914,0.0009582198280780788,0.0010154039357334681,0.0013302810038236265,0.0009266557013701106,0.0008564311730030718,0.001054828450692742,0.000860636443651541,0.0011404699605021525,0.0012064842828998774,0.0009642793259530257,0.0008427437640999152,0.0011042150492129217,0.0012240041941171315,0.0008068578606322611,0.0011478758372911765,0.0010290411080968412,0.0009094744978856325,0.00081272863127597,0.0008570556290334962,0.0008409667567628126,0.001188216172591853,0.0011934712449934023,0.0009433447008729563,0.0009774045084343047,0.0010769123294567166,0.0008137792655923397,0.0007770762304325925,0.0010793044708767468,0.0008968187732192518,0.001214275445610847,0.001031219235188627,0.0008501815450582555,0.0011422954440854127,0.0010002390300880145,0.0011699786782255765,0.0010062487239677342,0.0010386569605922668,0.0010807528774323773,0.0009450688494389591,0.0012364365624894392,0.0009756618639110218,0.0013010887819559706,0.0012509188096739001,0.0010630828580041696,0.0011495318018635032,0.0010337203552381587,0.0008822035431253559,0.0012371426869294227,0.0011832674463025643,0.00121533971480662,0.001194707145666113,0.0009378020716423742,0.0011063240610946765,0.0009234432696953764,0.001351097734435102,0.000961070674989468,0.0008420688708353661,0.0008527046463143055,0.0012287827818655305,0.0012353837603011689,0.0013272735528251762,0.0012825164010023772,0.0008775116953766268,0.0011084907605537712,0.0008217676252874215,0.0010359182811246802,0.0009871705488263241,0.000970416264333467,0.0008678859321289932,0.0008473240326668412,0.0010274369370063352,0.0009580133554610863,0.0009660488502148417,0.0011248317961175661,0.0008747377732361461,0.0008681051589660318,0.0011489812822259087,0.0009774600325387704,0.0008968884917088327,0.0009504668539148209,0.001008573061638935,0.000986239606299856,0.0009172750475145276,0.0011964282749002298,0.0007902185568313399,0.0008206100138077082,0.0009918415981372756,0.0007940020281233574,0.0011101176985896285,0.0009318756687090599,0.0009905252711623618,0.0010081059984996315,0.0012293386483563373,0.0012053571597264272,0.0010723898733804892,0.0008392141163245087,0.0011184449339200436,0.001177373010606381,0.0008497320051796181,0.0010108821586695888
SRR9224493,0.0011555758691313694,0.0007794779216523152,0.0009152851696944874,0.0008127037650611867,0.0008413395294783307,0.0009291083034517464,0.0007757759116725566,0.0012133183133334925,0.0008982098932056886,0.00078482597756808,0.000964005530240653,0.0008966163440275064,0.0008975607721509135,0.0010786313844534108,0.0008412743637598881,0.0008919159507477786,0.0011689171457196245,0.0007978625408582601,0.0007460683654056825,0.0009367711593704956,0.0007688644056123016,0.001010757306469915,0.0010959749686267214,0.0008500485923403499,0.0007518040294414834,0.0009309175298649277,0.0011416143482175839,0.00071011782104871,0.0010474581215704768,0.0009311303799721715,0.0007894063613063592,0.0007156894724385954,0.0007327336196231234,0.0007306396562885689,0.0011278881706856074,0.0010331802104712848,0.0008201750949293129,0.0008659934092286212,0.000946313248366712,0.0007229367235578045,0.0006823722479571972,0.0009469062255929098,0.0007890836101508774,0.0010906762588701962,0.0009100901174304402,0.000750123689845906,0.0010549585619417455,0.0009021829020070612,0.0010285245408438257,0.0008545508746818809,0.000923523107943424,0.0008972344602139934,0.0007999495775316779,0.0010937252685230877,0.0008395365335913913,0.0011829784478170598,0.0011023696159057363,0.000875100751241327,0.0010130201984422595,0.000888134245844835,0.0007615761070937509,0.0010890786046366672,0.0010415053381180122,0.0010700816114276035,0.0010455871623291898,0.0007848557114067682,0.000948025152450046,0.0007962031593092572,0.001236789798487581,0.0008357001977941092,0.0007247960539801008,0.0007237627477577904,0.0010597920228883162,0.0010332345969216248,0.0011844080199733492,0.0010815457316266548,0.0007569152874232583,0.0009442634533722895,0.0007252891001071166,0.0008944649412509757,0.0008458181976456644,0.0008299600827583597,0.0007305608831254047,0.0007335427739989909,0.0009388779586140992,0.0008234429280017299,0.0008329818560216122,0.0009715032521752,0.0007600446224192941,0.0007421771221500126,0.0009639069573510038,0.0008562450315682295,0.000788348102104489,0.0008078397179955976,0.0009009319270157349,0.0008907767747819537,0.0007679222901186098,0.001082331756159754,0.0006854328303245586,0.0007214518497196681,0.0008662567721714732,0.0011076497136430924,0.0006806904080303487,0.0008143146780889413,0.0008237992537999464,0.0008814150228382215,0.0010624961760640564,0.0010205282191651545,0.0008951519815795473,0.0007221569670029762,0.0009676213057240519,0.0010181442279266334,0.0007316286661163264,0.0009352379168128537
