,SRR9224357,SRR9224359c,SRR9224363c,SRR9224525,SRR9224526,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224329,SRR9224328,SRR9224344,SRR9224171c,SRR9224316,SRR9224315,SRR9224541,SRR9224539,SRR9224540,SRR9224083,SRR9224146,SRR9224426,SRR9224427,SRR9224254c,SRR9224290,SRR9224289,SRR9224281,SRR9224285c,SRR9224037,SRR9224476,SRR9224474,SRR9224475,SRR9224121,SRR9224533,SRR9224532,SRR9224538,SRR9224537,SRR9224536,SRR9224535,SRR9224098,SRR9224097,SRR9224369,SRR9224370,SRR9224371,SRR9224247,SRR9224248,SRR9224367,SRR9224361,SRR9224246,SRR9224504,SRR9224503,SRR9224506,SRR9224505,SRR9224508,SRR9224507,SRR9224510,SRR9224509,SRR9224511,SRR9224332,SRR9224333,SRR9224331,SRR9224340,SRR9224341,SRR9224334,SRR9224343,SRR9224347c,SRR9224345,SRR9224346,SRR9224351,SRR9224352,SRR9224349,SRR9224354,SRR9224355,SRR9224513c,SRR9224515,SRR9224518,SRR9224517,SRR9224520,SRR9224519,SRR9224522,SRR9224061,SRR9224062,SRR9224336,SRR9224338,SRR9224339,SRR9224053,SRR9224054,SRR9224212,SRR9224210,SRR9224209,SRR9224208,SRR9224217,SRR9224267,SRR9224266,SRR9224264,SRR9224445,SRR9224444,SRR9224447,SRR9224446,SRR9224441,SRR9224219,SRR9224218,SRR9224436,SRR9224497,SRR9224498,SRR9224499,SRR9224500,SRR9224494,SRR9224495,SRR9224496,SRR9224502,SRR9224102,SRR9224101,SRR9224100,SRR9224099c,SRR9224105,SRR9224104,SRR9224261,SRR9224319,SRR9224198,SRR9224199,SRR9224204,SRR9224205,SRR9224202
SRR9224218,0.0014858353117616545,0.00183367247247855,0.0017586878894290245,0.0018323852797274317,0.0016297091144357523,0.0017604490301315523,0.0019383659238117457,0.0017812461356363405,0.001698736281750107,0.0015916902897915458,0.0020008675007128743,0.0017786351434794796,0.0019095475692694282,0.0017565903182531766,0.0018834738404591108,0.001761152088807245,0.0019309487942119777,0.0025159033174755973,0.0018233516129079698,0.0020395681919898427,0.0016610210756310801,0.0016762451466024377,0.002072999900916206,0.001611976647928151,0.0018190900398066874,0.0017200258050241246,0.001680933502014718,0.0020395635431296254,0.0015853514782269763,0.0019508835754333004,0.001587108547270991,0.0018952194240367272,0.0015693843392187467,0.0013934178694238223,0.0016884877957218214,0.001549129506324521,0.0017518464187140888,0.00209996654640859,0.0016723129143011296,0.0016504436644008663,0.001701336757504856,0.0016055871002309445,0.001780015109496055,0.0019099577818143952,0.001696784032507426,0.0014822011740546713,0.0015878670967643357,0.0015638559157074244,0.0016025439083082182,0.001562011283730981,0.002326885847681082,0.001614561674460977,0.0013994944976437585,0.001685855702218859,0.0020501444014070815,0.0016107669679574373,0.0013844216703602732,0.0016246109257586174,0.001644935347991933,0.001846652887834687,0.002225441231932401,0.0019213442779867239,0.0020935383076365484,0.0015701433192986478,0.00145958113645343,0.0013261376739190551,0.0021159507034253116,0.002598969342466457,0.001660205720672818,0.0017289607754827168,0.0018034633099059613,0.0021017976915848682,0.002061690722980097,0.0017746823851812388,0.0016639970382723126,0.0015097956818990567,0.0015175214242348822,0.0013835560007141227,0.0016879083993359132,0.001996809891932995,0.001647201815775898,0.0019314405155371455,0.001369424673003996,0.0016679129502557696,0.002561248701809725,0.002612480967455972,0.001606397802093005,0.0022380605226267752,0.001705833103644498,0.001846395183104679,0.0014910961369797098,0.001744349328813121,0.0017796651368931328,0.0015099374968288624,0.0016627846016787318,0.0016080181211547697,0.0017322616394370425,0.001757714500354065,0.0016656094904668566,0.001504539151010145,0.0016325642060381375,0.0016882756156436855,0.0018399838618738608,0.0015520527906270282,0.0017198752944523898,0.001770707396378084,0.0016200325503586855,0.001855073896542317,0.0015837660250559164,0.0014507395459985811,0.0025572132301535685,0.001825486208621992,0.0020437752489905372,0.0018761241968294762,0.001595935137354683,0.00173565013298473,0.001638903824431085,0.0016052976948450932,0.0015040140701485306,0.001589232581985489,0.001766647468271781,0.001460960178673247,0.0016153818843324611
SRR9224436,0.0014936999958214128,0.001811143106568743,0.0017182215111488759,0.0018515040210508105,0.0016461737883275015,0.001732011729278807,0.0019120634344103856,0.0017624949799973592,0.0017251812119965608,0.001548788279914993,0.001969843003751875,0.0017715700039637851,0.0018853046896992504,0.00176332109353769,0.00192599981878318,0.0017405621537595851,0.001978585177292247,0.0025151838995977737,0.0018115999691387897,0.0020284219741329205,0.0016657405612957872,0.0016506486177114608,0.002058375118527868,0.0016497546914832086,0.00182511854784175,0.0017517046235570378,0.0016965375159780345,0.0020599007174816,0.0016219814622508398,0.0019463034519712334,0.0016128621454870433,0.0019010648346927562,0.0016104691686052927,0.0014294929766564494,0.001686115732848171,0.0015344653420056127,0.0017574777156966297,0.0020845607235435546,0.001684312786042266,0.0016511771219895153,0.0016780290287155782,0.0015646888133805667,0.0017813869974700734,0.0019294182347480762,0.0016996679632987847,0.0014854114260613649,0.0016184126168813466,0.001568909798694534,0.0016120954310519986,0.001555131322935524,0.0023032621085951176,0.0016117084398599162,0.0014257022703577117,0.0016720694194646976,0.0020444634112798394,0.001621212606758877,0.0014001583482130197,0.001608816004762622,0.0016417432760292754,0.0018598466591223772,0.002188476787657143,0.00189931113025299,0.002104875876613182,0.0015574645479542394,0.0014258861864553112,0.0012995293931905216,0.0020878928520749684,0.0025099818997119543,0.0016447698494789793,0.0017226898245036853,0.0018037608175786816,0.002042688803374218,0.002032776617568884,0.0018117562862830176,0.001639509413216838,0.0014872494172908457,0.0014626714272531216,0.0013887368663019583,0.0016525483943019418,0.001952560745221542,0.0016838481743366965,0.0019440477994429886,0.001366749927911786,0.0016567459619113208,0.0025381692683661746,0.0025610548976486695,0.001606615517493982,0.0022038960630475384,0.0016982570472147476,0.0018521180007138242,0.0014621021621232494,0.001771174508047329,0.001781327812632052,0.001487594969023696,0.0016463422614483559,0.0016077093425643854,0.0017406815240806053,0.0017146357783122547,0.0016180691159190974,0.0015105687585972825,0.0016115523091965378,0.001607798855484602,0.0018195990463257023,0.001539236720762454,0.0016748622090268952,0.001761325244475873,0.0016362568045449927,0.0018494128399014504,0.0015913187712847474,0.0014797357358776202,0.002575311229162544,0.001808209049162847,0.002039868239459172,0.0018381050763152317,0.0016154476077672923,0.0017591824947240106,0.0016052053482526398,0.001603499447115388,0.0015031752256800261,0.0015501513188320598,0.001788576095090495,0.001437276617470224,0.001605735030292518
SRR9224497,0.001572869222841393,0.0019980657810671045,0.001871591799250106,0.001954482247037231,0.0017615466126225112,0.0019035333263945455,0.0021609765271529344,0.001954903930604014,0.0018304787942725808,0.0016984461829559403,0.0021931822218746724,0.00190275237180646,0.002054764921835865,0.001879170419327819,0.002015722846643176,0.0019048657844830848,0.0020461708187836827,0.0027222492322732305,0.001988256117838887,0.0021496503308069508,0.0017554148015117288,0.0017756960853682854,0.002203201069138712,0.0017147371344940355,0.0019328216963153788,0.0018224360599495904,0.0018226867488264837,0.002176787037333548,0.0017087414573162575,0.002118729186692548,0.0017033900201902815,0.0021267018318032586,0.0017180784829462067,0.001509243709015512,0.0018684282007184196,0.0016672183753998597,0.0019017129965464088,0.0022931888922723873,0.001789538749322504,0.0018080920540014,0.001882044414693836,0.0017327389057798367,0.0018950114240701686,0.0021055838218617517,0.0018700420525661816,0.0015645974344557507,0.0016900531473922876,0.00169502228752867,0.0017174757866162292,0.0016889933442997905,0.00250385082082677,0.0017554073900507624,0.001504010018463836,0.0018773894864542342,0.002212452256790255,0.001728675348353006,0.0014754708394741404,0.0017873172301722591,0.0018417512237195275,0.002008282904423753,0.0024527300158403596,0.0020457495893936714,0.002248384275862787,0.0017133667708656157,0.0016121362584983717,0.0013755457682938517,0.0022853201477559563,0.002882229745017469,0.0018180769037284392,0.0018287973852979709,0.0019929309273904027,0.0023249555562041683,0.002255069727214236,0.0018778881540738887,0.0018210272437874859,0.001621427777635259,0.0016938772575407837,0.0014557258920319465,0.0018713180013045052,0.0021789028280864552,0.0018181302384937472,0.0020759593505779834,0.0014327614486401284,0.001849696981523169,0.002745877927740546,0.002805396877020571,0.0017549275890241184,0.0024844663377527904,0.0018910461946408438,0.0020448782370474095,0.001681305843056111,0.0018873504151518748,0.0018963961066070668,0.001652267195645652,0.001819287667727341,0.0017479817566300791,0.001931700654865623,0.0019652940433253253,0.0018425595619371694,0.0016050630152120912,0.0017634727415502967,0.0018220052599886246,0.0018814744696726106,0.0016726604728359309,0.0019081286373618684,0.0019520744372507341,0.0017416022360254757,0.0020101351439352063,0.0017307972682860972,0.0015374958438393008,0.0029240482206090873,0.0020147974135494933,0.0022404321090245117,0.0020617273281061227,0.0017207347768758738,0.0018661893238811555,0.0017360202845721003,0.0017527492067146012,0.0016009097016919335,0.001744814112759742,0.0018608625867335628,0.001522520703293594,0.00171254910168898
SRR9224498,0.0014503372912569137,0.0017678927508677758,0.0017044050382446574,0.0017789410071233998,0.0015907482261675843,0.0017062316948544209,0.0018817112385866009,0.001705983203034219,0.0016404016467733626,0.0015495282332512739,0.0019340372097609916,0.001725111172048531,0.0018354145613586018,0.0017073165209320754,0.001844031637463427,0.0017185153296998617,0.0018795149917576874,0.0024161863002861296,0.0017304392527495167,0.001960069323887821,0.0016298790307438756,0.0016419836392617057,0.0020290592469689927,0.0015758005717075863,0.0017636828672553066,0.0016911678007296368,0.0016246703372087795,0.002011082417602668,0.0015614312166505467,0.00189368262648559,0.0015404378039480218,0.0018097307129912928,0.0015262781602658768,0.0013438941565394474,0.0016170608916122587,0.0015074659551979432,0.001704976683308458,0.002064136907707673,0.0016157411137854472,0.0015937285815941767,0.0016388600644842678,0.0015616131747111532,0.0016894316640995468,0.0018558619803442698,0.0016194218482772508,0.0014435418973141342,0.0015155128944171852,0.0015097674534060902,0.0015519118779543741,0.0015105538544877245,0.002255247640926583,0.0015544334542300705,0.0013565992365150734,0.0016354401493527551,0.0019779597786512663,0.001571539558719193,0.0013416430804825204,0.0015685069216326303,0.0015838253563982808,0.0017611773056967783,0.0021390174997155177,0.0018526907275454854,0.002026813480987249,0.0015152685322762055,0.0014271635707160117,0.001290600451002046,0.0020825134845864623,0.0024876393078317937,0.0015839562913389183,0.0016576100193809765,0.0017247629749647293,0.0020043968007253843,0.0019684257571969555,0.0016832733444500836,0.001588952466684318,0.0014421174322634428,0.0014410292132562201,0.0013223345808769753,0.0015987013943624903,0.0019131632128160205,0.0015542654771820467,0.0018396824628043515,0.0013131169963358598,0.0015964061790569941,0.0024339016222630584,0.0024978417310287746,0.001520272619453322,0.0021199649950878743,0.0016256771582911038,0.0017481516584982259,0.0014555116905442,0.0016736448614373138,0.001690617811080413,0.0014570039293048777,0.0015866151720501731,0.001523764865478627,0.0016592842939539994,0.0016645842122954173,0.001592941870138024,0.0014505273690671454,0.0015523896664340676,0.0016087069080077262,0.0017422911820379118,0.0015047932388847101,0.001632309612152286,0.0017052161184394799,0.0015164205522151992,0.0017664599101133486,0.0015216199794087237,0.0013917984965376175,0.0024879581232295045,0.0017459563627345953,0.0019590717988936367,0.0017476987321912686,0.0015104453938727391,0.001653308858752094,0.001574456941835383,0.0015493453294037128,0.0014426567084483892,0.0015349244443406396,0.0016915687642592508,0.0014008502640823327,0.0015367533100757412
SRR9224499,0.0015478338590858907,0.0019601109376320884,0.0018599142772542615,0.0019314162217922478,0.0017287874350472496,0.0018833931079447416,0.0021444969189329914,0.001920337483820009,0.0017785011886736367,0.001699499783752148,0.002168975139663787,0.001849111943738482,0.002025218179601587,0.001841713129619647,0.0019767395381213027,0.0018705898547368362,0.001998775143799027,0.0026720021220180633,0.0019180170038514046,0.0020880939498094265,0.0017393376356066531,0.001768782563885063,0.0021837181648045956,0.0016683778021270362,0.0019011969870647953,0.001789710233169105,0.001769343101285118,0.0020914558997871045,0.001660771326196021,0.002053932238013718,0.0016539842223331777,0.002081987288887219,0.0016820811589779551,0.0014532080944757997,0.0018304692317884959,0.0016661844491830306,0.0018734304602102114,0.0022055472150149173,0.001737330998981465,0.0018033627967606965,0.0018881221665710537,0.0017164233598300778,0.0018606207573797443,0.0020294610515309668,0.0018213827955372865,0.0015457232035730943,0.001643248680489649,0.001652478492548438,0.001690431029603247,0.0016784518999641111,0.0024344880421191643,0.0017264609454105797,0.0014528974097414258,0.0018626600438789232,0.002158203027784181,0.0016896697082947533,0.0014382649247998561,0.0017438502566992007,0.0018155422522919307,0.0019893186901079616,0.002397968751858283,0.002007956054217761,0.0022162962561351938,0.0016806495857082894,0.001588604792457481,0.0013759681959552134,0.0022402961119402437,0.002881516245612899,0.0017902002583724877,0.0018169493920176109,0.001953610057614953,0.0022967292801560476,0.002195397669076418,0.0018201772230600113,0.0017990914086180893,0.0016309593872368053,0.0017013607052990337,0.00141979902505531,0.001846100228424797,0.002167600037021321,0.0017480649464439743,0.0020464104769403533,0.0013989897530147035,0.0018364787089645996,0.002737202368793933,0.00283264885030001,0.0017205865701107126,0.0024081684673115385,0.0018161570322639748,0.001966673929737807,0.0016443333338000425,0.0018264916640934985,0.0018169863914127863,0.0016086210599999585,0.0017637485821349907,0.001675800497600675,0.0018520922725707625,0.0019492000748426472,0.0018005086752834847,0.0015776286478475872,0.0017158525531936041,0.0017497160139992298,0.0019851522151271904,0.0016293276391690314,0.0018369266981815948,0.001897259977870358,0.001659827088985823,0.0019434643263057424,0.0016606462102149075,0.0014823717053975153,0.0028470233668198117,0.001978604503812601,0.0021968858586323033,0.0020500766503937723,0.0016648234266046064,0.0017990029096465892,0.0017083115569034404,0.0017164709354087438,0.0015377757551084017,0.001701503217109741,0.0017981734474539423,0.001496497730251238,0.001667628055832929
SRR9224500,0.001564400413432628,0.0019454839312038647,0.0018335599119398845,0.0019401712885445978,0.001739885960428748,0.0018442613774358558,0.002079852663898297,0.0018923167760926465,0.0018059947663401083,0.0016574561432703527,0.0021276186597270846,0.0018702200071388161,0.001984257226506243,0.0018510753349367318,0.0019837277224702657,0.001844016407532826,0.0020340119102458935,0.0026412128903704453,0.0019231099018988983,0.002127494935324138,0.001741106714920091,0.0017502250716047258,0.002180009937291183,0.0017066078506236591,0.0019169028049755357,0.0018146415829517456,0.0017921994465617834,0.002105769071148973,0.00169282269937584,0.0020738553860509363,0.0016928633025266127,0.002071006698975274,0.001700250802423747,0.0014945046110556197,0.0018017076572281851,0.0016455880748402329,0.001865610521137285,0.0022365154591545604,0.0017636791075208587,0.0017728111873217983,0.001812598522336294,0.0016882330653464092,0.0018646294583151274,0.0020340287978510537,0.001820267655031152,0.001561498707318948,0.001688924626518583,0.0016682896733367719,0.0016956099875953849,0.0016657261933361808,0.0024341536281211242,0.0017232113793044668,0.0014817562546252526,0.0018119111196897978,0.0021727691258042582,0.001723283477659447,0.0014777053874893084,0.0017166492932247865,0.0017864619079544892,0.0019843364718695306,0.0023749913489336237,0.002012200486448443,0.0022207478473134502,0.0016769810342948355,0.0015721705652429051,0.001362895207878543,0.0022287613871634676,0.00271663900300985,0.0017722521083566394,0.0018167950913609012,0.001942063269834722,0.0022179518093659025,0.002184056200490019,0.0018487429532843315,0.0017629427383812491,0.0015882920156686205,0.0016245893620876908,0.0014429247153648576,0.0017937557781945923,0.002084464737430884,0.0017679915818470371,0.0020445776092556625,0.001408258361302969,0.0017864638725068884,0.0026795047394262733,0.0027168352160993874,0.0017184727670073177,0.00237556021547443,0.0018212886903356785,0.0019801629464229415,0.001585612036432275,0.0018479073080032234,0.0018435768320223828,0.0015979414122391014,0.001740595955740045,0.0016836401651675762,0.0018374005305228222,0.0018652556486183389,0.0017576324117215794,0.0015810761645199964,0.0016957261159406976,0.0017645337202933748,0.0019510634018627465,0.0016361972802726998,0.0018212054731249138,0.0017916797126264674,0.0016946623819622372,0.0019491294077462124,0.0016785488433466204,0.0015267882849573967,0.0027749494704852507,0.0019380236806160267,0.0021670088164270525,0.001979898326960773,0.0016735207878160068,0.0018238079612034421,0.001701231664148835,0.0017072535704972926,0.001562989163565056,0.0016841505282930457,0.0018539934466617607,0.0014958514237648633,0.0016769708905986498
SRR9224494,0.0014784058659035734,0.001793086421079365,0.001677739271950762,0.0018176143961411379,0.001625734978523547,0.0016782064278850586,0.0018650172846757793,0.0017107689786302583,0.001716824293679701,0.0015066158555597502,0.0019213815821734095,0.001790836270682209,0.0018386068151078887,0.001750699594801976,0.0019371673506087049,0.0016923665126791813,0.001979033500843984,0.0024718363678381578,0.0017652504811320345,0.0019848034822571876,0.0016601487864968247,0.0016141144553150064,0.0020592886807960444,0.0016291294167898672,0.0018189775782122537,0.0017480697948356397,0.001668976332037491,0.0020489201308663686,0.0016341447503370376,0.001941979203008372,0.001585388488624075,0.0018204957352406508,0.0015551827318165902,0.0014124144069723394,0.0016328245571494548,0.0014838408055975394,0.0016977711789314257,0.0020885062388220415,0.0016630993094776873,0.0015869646654649455,0.0015945787394727766,0.0015185385716067594,0.0017389610810176579,0.001883217257609083,0.0016337347789329394,0.0014498299281344793,0.0015780178146098142,0.0015091954833346588,0.001551873899189764,0.0014841865833056457,0.002257350300608437,0.0015520615926130248,0.0013886652533836791,0.001598441643221426,0.002009206673745566,0.001596216282650852,0.0013757944671179594,0.0015558238705193537,0.001548350122472631,0.0017820530512446884,0.0021254258367564,0.0018607695842450956,0.0020410773559895105,0.0014959187588021222,0.0013482130873575925,0.00125187813939857,0.002029425815519954,0.0023977069052618766,0.001573991891548909,0.0016432392851295863,0.0017369959442566209,0.001982051268085528,0.001972129808186368,0.0017546648803635442,0.0015629135457829384,0.0013985232962221085,0.001365289649240057,0.0013507140873056855,0.0015479745431677366,0.0018830825945423057,0.0015957612569260206,0.0018837335165389657,0.001312741595796285,0.0015437254075453422,0.0024421722136141032,0.00247191353524803,0.0015288027846138096,0.002117620701843971,0.0016222605115264338,0.0017664734000358883,0.0013764220655478013,0.0017196012700810292,0.0017371186468570301,0.0014059707057545957,0.0015761209594953509,0.0015484060010948573,0.0016671720788785586,0.00162550191506657,0.0015406804855032635,0.0014422389445612176,0.0015469589105185206,0.001638389505595077,0.0017423694278585317,0.0014504143790938422,0.0015912404997560565,0.0016940075925468228,0.0015027042528447181,0.0017772430351738308,0.0015431352240820341,0.0014503515498067955,0.0024319189472040742,0.0017371339286236685,0.001950723673206001,0.0017430456668982204,0.0015654875101906644,0.0017191711783568603,0.0015490999161574543,0.001537327173721869,0.001484281653194413,0.001472393433255564,0.0017510119799007198,0.001403106641778713,0.0015551706686219695
SRR9224495,0.0015727053845477784,0.0019871211128408,0.0018718197712576615,0.001996476158569026,0.001790747796032712,0.001864536657367137,0.002075374696046869,0.0019176012557689667,0.0018621389366199634,0.0016741505223728285,0.0021257087176577458,0.0019133362053329133,0.002030525614636826,0.0019007731023834025,0.002065231496487849,0.0018700939629471048,0.0020862529940675876,0.0027731308425178137,0.0019581558918043674,0.0021649254032959754,0.001770846472633816,0.0017592026315638803,0.0022011675580180684,0.001728112371561951,0.0019661592122316835,0.0018558908941398102,0.0018138128269874012,0.0021879847241051634,0.0016978812769032053,0.0020805848805511688,0.0017048858302870394,0.0020496403881137457,0.001728738208403971,0.0014819288182539884,0.001825334724285626,0.0016287795560140546,0.001877967657527615,0.0022351832565528197,0.0017887932442210435,0.0017900368125497662,0.001826456701452289,0.001694218725490891,0.0019164157319188017,0.002073010871241518,0.0018329098004800518,0.0015705808197673068,0.0017230663508909592,0.001669789830838906,0.0017182254751391109,0.001669102257738254,0.0024584948692215713,0.0017281070850558957,0.0014724282626118377,0.001818290795972428,0.00222125735063124,0.0017357223188875985,0.0014746602653463409,0.0017210848818851232,0.0017962367451075508,0.0020102216756975847,0.0023624230383770214,0.0020201111636809475,0.0022617143281385334,0.0016731107930977739,0.0015248448278100846,0.0013333377022331464,0.0022421169509566543,0.002707421568879851,0.0017820398939831432,0.001819890221643627,0.0019390089015538631,0.002228666273888048,0.0022151944159592945,0.0019129860424680237,0.001780971204095537,0.001608439494099314,0.001615168473147146,0.001450625442326202,0.0017944254179127256,0.0021093523441475808,0.0018074620063833376,0.0020755393949555964,0.0014190354005627116,0.0017922920236248176,0.0027337099239444335,0.0027368995443633084,0.0017277272628361934,0.0023791675376073278,0.0018300853415712203,0.001969914235120583,0.001520649985181401,0.0018740336393414047,0.0018976506584912048,0.0015987235854780135,0.0017673224715899366,0.0017161171155203007,0.0018611012135857127,0.0018728567558026527,0.001763371057550999,0.0016047299634182593,0.0017355800604372325,0.0018056798210902057,0.0019590072959648707,0.00166058692566853,0.0018230649618630353,0.0018993293095897134,0.0017325913070043776,0.0017609179833375452,0.0017036960605260197,0.0015376424836936124,0.002768051849697423,0.00193873867234968,0.002204983657512089,0.001960934982812964,0.0017348002496203963,0.0018762179440205424,0.0017185547471240523,0.0017126908806035,0.001579005843587026,0.001670839003393588,0.001875037532581603,0.0015118039117332474,0.0017195426540812522
SRR9224496,0.001413077085931308,0.0017408856666807782,0.0016375654647224358,0.0017827667372431557,0.0015750896346600133,0.0016452201471625959,0.0018317556819906955,0.0016726710034581517,0.0016520675946876525,0.0014717117599572372,0.00187450736046817,0.001701107655575426,0.0018012606270983765,0.001691082534860773,0.001852060718727082,0.001643150088817895,0.0018945496223401483,0.002464595658862038,0.0017286574270848807,0.0019122567758933222,0.0016023281801454032,0.0015746352596979333,0.0019938607790250464,0.001564053399762546,0.0017569845900947012,0.0016881328048204767,0.001606970854223281,0.0019717825727547265,0.001555905768647233,0.0018667574112715126,0.001520667500996443,0.0018048970610329827,0.0015320174379681785,0.001347587560921583,0.0016108615737948043,0.0014637900985554778,0.001689528630708095,0.0020071426080687325,0.0015855574406790582,0.00157025421669341,0.0015928463819022726,0.0014783459093894982,0.0017068740491891772,0.0018302064316250508,0.001619674069549038,0.0014114414927415297,0.0015360637918842206,0.0014721276354518783,0.0015291718999046664,0.0014776144183716586,0.0022097102282335065,0.0015437268660545103,0.0013491760578714497,0.001600038850063847,0.0019281292893569759,0.0015498137609249812,0.0013284827645609855,0.0015064658381634278,0.0015468175568086964,0.0017737493148334788,0.002081578627470371,0.0018279824248479443,0.0020157149964931723,0.001471264573411184,0.0013247014991897524,0.0012243133604720993,0.0020394168103269232,0.0024188461206837543,0.0015789700862970102,0.0016548580312493785,0.001728659355975089,0.0019664053016306532,0.0019496061870392341,0.0017269722338726409,0.00156633404868927,0.001415551213637346,0.001381250245420997,0.0013227181104769454,0.0015647622487777939,0.00190215448299135,0.0015940196489878425,0.0018750716507948645,0.0012973449045883937,0.0015738012392002667,0.0024490846221496055,0.002461318228321151,0.001520306315310145,0.002110590459927131,0.0016100683481369091,0.0017469228599345124,0.001400679984267996,0.0016998117129987127,0.0017029887567395442,0.0013959271510516635,0.0015520818168476853,0.001521024433682221,0.001650140074428293,0.001629615138840255,0.0015349917550948901,0.0014238809477028858,0.0015169018589780041,0.00159666255495575,0.001735802479879434,0.0014610561877140909,0.001596331844857425,0.0016821551386560015,0.0015460972021826224,0.0017516995372110255,0.0014378029551818734,0.0013911030288885295,0.0024159872187515946,0.0017261719960202885,0.0019635671812915,0.0017127444865733573,0.0015234708727295283,0.0016610114693330323,0.0015209414535823195,0.0015039566763527788,0.0014095555863282987,0.0014511896454083592,0.001699690097944222,0.0013496321640290398,0.0015231841324297943
SRR9224502,0.001407952861119267,0.0016364299092550521,0.001527451184769568,0.001664454455738462,0.0015102007741215062,0.0015187906328970775,0.0016874419909497524,0.0015448410803683337,0.001587672057926208,0.0013786551713514778,0.0017309894666596767,0.0016307901908429528,0.0016760322572398486,0.0016191101545133932,0.0017962952105323082,0.001541984262075482,0.0018132122962916928,0.0021906839512534112,0.0016026215124617929,0.00175974434771021,0.001552756137206726,0.0014791504071339989,0.0018743947664794567,0.0015816091046194582,0.0016687275475785414,0.0016681138943701378,0.0015282312775426836,0.0018694220720076912,0.001547753038469729,0.00174667134357909,0.0014875620965863895,0.001632613734842835,0.0014501325029406165,0.0013667265643452968,0.001463773652584917,0.0014009364842545425,0.0016139324463355417,0.0018589170886888307,0.0015149513538149694,0.0014396347542024507,0.0014453450314048236,0.0013803199101899116,0.0016112530452508228,0.0017313434728780167,0.001494812907205622,0.0013786043664069695,0.0014903681672265856,0.0013795327725511057,0.0014498831857205857,0.0013721087623468503,0.0019900131465888293,0.0014383971134694286,0.0013644821866353588,0.0014417492322206704,0.001756652750409179,0.0014887629745952127,0.0013379061719647166,0.0014032918413063697,0.001402919638860012,0.0016168395885939317,0.0018801697857789522,0.0017318604969802779,0.0018250143464490641,0.001371600095060908,0.0012277508750985506,0.001227941581675345,0.0019128972499077416,0.0021442250052067786,0.0014253224328395818,0.0015627527473788033,0.001576214595826763,0.0017742243130303582,0.0017338187867893013,0.001633090161669354,0.0014107662190634385,0.0012634281786349222,0.0011978268998281939,0.0012986103930703564,0.0013961374779696604,0.0017106492131827354,0.0014728288761564445,0.0017234224862587592,0.001269690623510005,0.001390941938099988,0.0021515160540335025,0.0021689412684291567,0.0013812249202463135,0.001866312624680482,0.001450523018702658,0.0015705920553371942,0.001349808078624828,0.0015801905837980316,0.0015746415004433956,0.0012754351723385806,0.0014182456636096332,0.0014122938223674552,0.001511264343763354,0.0014423762113682957,0.0013685276473435915,0.0013461707488222547,0.0013858295571878665,0.0014838901098831936,0.0015479519284218863,0.0013265115661506334,0.0014236674935322513,0.0015314634343411243,0.001451657506992948,0.001586518178967348,0.0013910773988099828,0.0013264962746923333,0.0021154445397604483,0.0015529389626095424,0.0017548306424412174,0.0015409818703510882,0.0014090801408334049,0.0015473403653087688,0.0014023235167647447,0.0013769936182756624,0.0013707862242750672,0.0013364901494654175,0.0016458875748689738,0.0013076698369375922,0.0014061938008185669
